Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
coagulation (GO:0050817)	3/472	0.7502293333762286575705502400523982942104339599609375	1	0.84811665277872128054781342143542133271694183349609375	1	-1.0613391811669688	-0	RAD51B;WEE1;IGF1
monocarboxylic acid metabolic process (GO:0032787)	2/473	0.75097117580558314653416118744644336402416229248046875	1	0.84873089901385101452291337409405969083309173583984375	1	-1.0502903273734037	-0	IGF1;GAPDH
hemostasis (GO:0007599)	3/478	0.75464802983082945875281666303635574877262115478515625	1	0.85176572064880284873567006798111833631992340087890625	1	-1.0584509710877295	-0	RAD51B;WEE1;IGF1
regulation of cytokine production (GO:0001817)	1/482	0.7575510532082623260663467590347863733768463134765625	1	0.85415045166772873841409818851388990879058837890625	1	-1.1218119684058634	-0	EP300
activation of immune response (GO:0002253)	1/487	0.7611323978800286216284121110220439732074737548828125	1	0.8570784321232320923655834121746011078357696533203125	1	-1.8188916050771744	-0	UBE2N
lipid biosynthetic process (GO:0008610)	1/491	0.76395999553132665216281793618691153824329376220703125	1	0.8593791815651155019395446288399398326873779296875	1	-1.0630291453516254	-0	ATM
negative regulation of intracellular signal transduction (GO:1902532)	1/345	0.9999999998367254949727112034452147781848907470703125	1	1.000000000031472158212864087545312941074371337890625	1	-1.0805861303745823	-0	IGF1
glycosaminoglycan biosynthetic process (GO:0006024)	1/99	0.99999999987321863681444256144459359347820281982421875	1	1.0000000000330739879927932634018361568450927734375	1	-0.6902296671092764	-0	IGF1
glycoprotein metabolic process (GO:0009100)	1/75	0.9999999998790876087895185264642350375652313232421875	1	1.00000000003564171180414632544852793216705322265625	1	-0.4944577749984536	-0	IGF1
muscle cell development (GO:0055001)	1/75	0.9999999998790876087895185264642350375652313232421875	1	1.00000000003564171180414632544852793216705322265625	1	-0.5502839388089131	-0	IGF1
behavior (GO:0007610)	1/494	0.9999999998800970235635077187907882034778594970703125	1	1.000000000047243542411479211295954883098602294921875	1	-1.0541505599951029	-0	OXR1
regulation of apoptotic signaling pathway (GO:2001233)	1/356	0.99999999988164167685766869908547960221767425537109375	1	0.99999999998843325244024526909925043582916259765625	1	-1.1259941555009072	-0	IGF1
endocytosis (GO:0006897)	1/323	0.9999999998838635661968510248698294162750244140625	1	1.000000000012582379582681824103929102420806884765625	1	-1.0170584734481285	-0	GTF2H2
establishment or maintenance of cell polarity (GO:0007163)	1/100	0.99999999989209709116977364828926511108875274658203125	1	0.9999999999930759830846227487199939787387847900390625	1	-0.7107787699822475	-0	WEE1
aminoglycan biosynthetic process (GO:0006023)	1/100	0.99999999989209709116977364828926511108875274658203125	1	0.9999999999930759830846227487199939787387847900390625	1	-0.6808393511556403	-0	IGF1
regulation of system process (GO:0044057)	1/371	0.99999999989539134492844141277601011097431182861328125	1	1.0000000000327757820883789463550783693790435791015625	1	-1.0818294505815922	-0	IGF1
positive regulation of protein kinase B signaling (GO:0051897)	1/78	0.99999999990019172724231566462549380958080291748046875	1	1.00000000002014388655879884026944637298583984375	1	-0.5754954538091639	-0	IGF1
ovulation cycle process (GO:0022602)	1/78	0.99999999990019172724231566462549380958080291748046875	1	1.00000000002014388655879884026944637298583984375	1	-0.5905019464790877	-0	SPO11
tissue morphogenesis (GO:0048729)	1/358	0.9999999999036928155504710957757197320461273193359375	1	0.99999999997535138351878458706778474152088165283203125	1	-0.9820729531545127	-0	IGF1
positive regulation of protein localization to nucleus (GO:1900182)	1/84	0.9999999999058528654671818003407679498195648193359375	1	1.0000000000307240899388716570683754980564117431640625	1	-0.6324729198012056	-0	IGF1
regulation of cell growth (GO:0001558)	1/322	0.99999999990587185028090289051760919392108917236328125	1	1.000000000016887380382968331105075776576995849609375	1	-0.9894011881739817	-0	INO80
7-methylguanosine mRNA capping (GO:0006370)	1/31	0.99999999990890542367338866824866272509098052978515625	1	1.00000000001711253361236231285147368907928466796875	1	0.587382777801505	0	GTF2H2
transcription from RNA polymerase I promoter (GO:0006360)	1/31	0.99999999990890542367338866824866272509098052978515625	1	1.00000000001711253361236231285147368907928466796875	1	0.573053487246671	0	GTF2H2
mitotic spindle organization (GO:0007052)	1/31	0.99999999990890542367338866824866272509098052978515625	1	1.00000000001711253361236231285147368907928466796875	1	0.5661877339688437	0	SMC1A
regulation of smooth muscle cell migration (GO:0014910)	1/31	0.99999999990890542367338866824866272509098052978515625	1	1.00000000001711253361236231285147368907928466796875	1	0.47899074109844775	0	IGF1
positive chemotaxis (GO:0050918)	1/31	0.99999999990890542367338866824866272509098052978515625	1	1.00000000001711253361236231285147368907928466796875	1	0.5070091441502369	0	ALKBH1
organic hydroxy compound metabolic process (GO:1901615)	1/476	0.999999999910214487641724190325476229190826416015625	1	1.000000000084792617371931555680930614471435546875	1	-0.9767487761700274	-0	IGF1
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/94	0.9999999999115682935979521062108688056468963623046875	1	1.0000000000150894852168903526035137474536895751953125	1	-0.6724178654541012	-0	IGF1
regulation of glucose metabolic process (GO:0010906)	1/94	0.9999999999115682935979521062108688056468963623046875	1	1.0000000000150894852168903526035137474536895751953125	1	-0.6346437766179286	-0	IGF1
DNA-templated transcription, termination (GO:0006353)	1/86	0.99999999991281762756756279486580751836299896240234375	1	0.9999999999877970946471350544015876948833465576171875	1	-0.5411616541785421	-0	GTF2H2
regulation of smooth muscle cell proliferation (GO:0048660)	1/77	0.99999999991282606526254994605551473796367645263671875	1	1.000000000005531575197892379947006702423095703125	1	-0.49739572229511103	-0	IGF1
regulation of DNA binding (GO:0051101)	1/77	0.99999999991282606526254994605551473796367645263671875	1	1.000000000005531575197892379947006702423095703125	1	-0.5175412177475939	-0	IGF1
negative regulation of phosphorylation (GO:0042326)	1/325	0.99999999991532695364782057367847301065921783447265625	1	1.0000000000175000014479564924840815365314483642578125	1	-1.0292158267077947	-0	IGF1
regulation of JAK-STAT cascade (GO:0046425)	1/76	0.9999999999211086620931610013940371572971343994140625	1	1.000000000016381118683739259722642600536346435546875	1	-0.4936478011472679	-0	IGF1
negative regulation of phosphorus metabolic process (GO:0010563)	1/458	0.9999999999244035819856435409747064113616943359375	1	1.0000000000583797454822843064903281629085540771484375	1	-1.0205122109098417	-0	IGF1
negative regulation of phosphate metabolic process (GO:0045936)	1/458	0.9999999999244035819856435409747064113616943359375	1	1.0000000000583797454822843064903281629085540771484375	1	-1.0178976049258275	-0	IGF1
prostate gland epithelium morphogenesis (GO:0060740)	1/26	0.99999999992498322942680033520446158945560455322265625	1	0.99999999999990418775297484899056144058704376220703125	1	0.9487608176032643	0	IGF1
proteoglycan biosynthetic process (GO:0030166)	1/26	0.99999999992498322942680033520446158945560455322265625	1	0.99999999999990418775297484899056144058704376220703125	1	1.1459386326211407	0	IGF1
transcription initiation from RNA polymerase I promoter (GO:0006361)	1/26	0.99999999992498322942680033520446158945560455322265625	1	0.99999999999990418775297484899056144058704376220703125	1	1.1201959210717767	0	GTF2H2
regulation of cardiac muscle hypertrophy (GO:0010611)	1/26	0.99999999992498322942680033520446158945560455322265625	1	0.99999999999990418775297484899056144058704376220703125	1	0.96750762925	0	IGF1
telomere maintenance via recombination (GO:0000722)	1/26	0.99999999992498322942680033520446158945560455322265625	1	0.99999999999990418775297484899056144058704376220703125	1	1.1208670324333032	0	PRIM2
regulation of glycolytic process (GO:0006110)	1/26	0.99999999992498322942680033520446158945560455322265625	1	0.99999999999990418775297484899056144058704376220703125	1	1.1139743995058882	0	IGF1
response to interferon-gamma (GO:0034341)	1/108	0.9999999999263888827982782459002919495105743408203125	1	0.9999999999850606169360389685607515275478363037109375	1	-0.6446949671885929	-0	GAPDH
positive regulation of cell growth (GO:0030307)	1/107	0.99999999992734789344694945611990988254547119140625	1	1.000000000032709834840716212056577205657958984375	1	-0.6659256427502321	-0	INO80
muscle structure development (GO:0061061)	1/109	0.99999999992802612869269296425045467913150787353515625	1	1.0000000000302244895777903366251848638057708740234375	1	-0.6070883280387375	-0	IGF1
regulation of Ras protein signal transduction (GO:0046578)	1/109	0.99999999992802612869269296425045467913150787353515625	1	1.0000000000302244895777903366251848638057708740234375	1	-0.6444837301625953	-0	IGF1
positive regulation of ossification (GO:0045778)	1/83	0.9999999999283948337591709787375293672084808349609375	1	1.0000000000291191515344735307735390961170196533203125	1	-0.5119492432638585	-0	IGF1
positive regulation of T cell proliferation (GO:0042102)	1/83	0.9999999999283948337591709787375293672084808349609375	1	1.0000000000291191515344735307735390961170196533203125	1	-0.488600178445358	-0	IGF1
carbohydrate biosynthetic process (GO:0016051)	1/130	0.99999999993021548849725377294817008078098297119140625	1	0.99999999997944544194439231432625092566013336181640625	1	-0.760156597115259	-0	GAPDH
negative regulation of MAPK cascade (GO:0043409)	1/130	0.99999999993021548849725377294817008078098297119140625	1	0.99999999997944544194439231432625092566013336181640625	1	-0.7719258636263031	-0	IGF1
extrinsic apoptotic signaling pathway (GO:0097191)	1/92	0.99999999993093535710642072444898076355457305908203125	1	1.0000000000173925318591727773309685289859771728515625	1	-0.5615140686604089	-0	IGF1
epithelial cell differentiation (GO:0030855)	1/303	0.99999999993262045361319678704603575170040130615234375	1	1.000000000014189094343919350649230182170867919921875	1	-0.9438398162411696	-0	IGF1
regulation of generation of precursor metabolites and energy (GO:0043467)	1/74	0.99999999993508625895088925972231663763523101806640625	1	1.00000000002180211566837897407822310924530029296875	1	-0.43377891641619215	-0	IGF1
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	1/10	0.999999999935137662276929404470138251781463623046875	1	0.99999999999662481098283706160145811736583709716796875	1	9.193100638892865	0	IGF1
positive regulation of protein import into nucleus, translocation (GO:0033160)	1/10	0.999999999935137662276929404470138251781463623046875	1	0.99999999999662481098283706160145811736583709716796875	1	7.2466365735190355	0	IGF1
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/97	0.99999999993580457324782173600397072732448577880859375	1	1.0000000000062503335840347062912769615650177001953125	1	-0.644524572955662	-0	IGF1
regulation of mitochondrion organization (GO:0010821)	1/97	0.99999999993580457324782173600397072732448577880859375	1	1.0000000000062503335840347062912769615650177001953125	1	-0.6701415400466015	-0	IGF1
positive regulation of locomotion (GO:0040017)	1/304	0.99999999993727595182235745596699416637420654296875	1	0.99999999999787958504526841352344490587711334228515625	1	-0.9660271369369164	-0	IGF1
alcohol metabolic process (GO:0006066)	1/340	0.9999999999384472371133369961171410977840423583984375	1	1.0000000000207769357274401045287959277629852294921875	1	-0.8970011089919238	-0	IGF1
regulation of protein kinase B signaling (GO:0051896)	1/114	0.99999999994086430366024842442129738628864288330078125	1	1.000000000035723868307968587032519280910491943359375	1	-0.6592817069648822	-0	IGF1
platelet degranulation (GO:0002576)	1/81	0.999999999943353312659155562869273126125335693359375	1	1.00000000005205524900020463974215090274810791015625	1	-0.4118147097723789	-0	IGF1
regulation of glucose transport (GO:0010827)	1/90	0.999999999945548001534234572318382561206817626953125	1	0.99999999998732669315160137557541020214557647705078125	1	-0.5449013457511785	-0	IGF1
DNA-templated transcription, elongation (GO:0006354)	1/90	0.999999999945548001534234572318382561206817626953125	1	0.99999999998732669315160137557541020214557647705078125	1	-0.5358379322469634	-0	GTF2H2
carbohydrate derivative biosynthetic process (GO:1901137)	1/377	0.9999999999462800825966724005411379039287567138671875	1	0.99999999999782562820627163091558031737804412841796875	1	-0.9010300216993299	-0	IGF1
translation (GO:0006412)	1/264	0.999999999951291851374435282195918262004852294921875	1	0.999999999945488493580114663927815854549407958984375	1	-0.8944337940750616	-0	GTF2H2
regulation of translation (GO:0006417)	1/264	0.999999999951291851374435282195918262004852294921875	1	0.999999999945488493580114663927815854549407958984375	1	-0.9667125084374458	-0	GAPDH
positive regulation of intracellular protein transport (GO:0090316)	1/131	0.9999999999513722315214181435294449329376220703125	1	0.999999999967052577432014004443772137165069580078125	1	-0.7837167103594865	-0	IGF1
positive regulation of cell motility (GO:2000147)	1/287	0.999999999951770579542653649696148931980133056640625	1	0.9999999999860229582537840542499907314777374267578125	1	-0.9385740852300526	-0	IGF1
positive regulation of protein import into nucleus (GO:0042307)	1/80	0.99999999995497768079388833939447067677974700927734375	1	1.00000000001199662591488959151320159435272216796875	1	-0.456513503827234	-0	IGF1
regulation of osteoblast differentiation (GO:0045667)	1/106	0.99999999995674004882317831288673914968967437744140625	1	1.0000000000247355469440435626893304288387298583984375	1	-0.592828916794076	-0	IGF1
muscle organ development (GO:0007517)	1/106	0.99999999995674004882317831288673914968967437744140625	1	1.0000000000247355469440435626893304288387298583984375	1	-0.5187091514179176	-0	IGF1
positive regulation of calcium-mediated signaling (GO:0050850)	1/25	0.99999999995932509211371552737546153366565704345703125	1	0.99999999996776012256560761670698411762714385986328125	1	1.3614180999540182	0	IGF1
sulfur compound metabolic process (GO:0006790)	1/314	0.99999999995937949304192216004594229161739349365234375	1	0.99999999999334054923139092352357693016529083251953125	1	-0.857789745116894	-0	IGF1
protein stabilization (GO:0050821)	1/91	0.999999999959933827398117500706575810909271240234375	1	1.0000000000084450224591137157403863966464996337890625	1	-0.48244588095998386	-0	GAPDH
adult locomotory behavior (GO:0008344)	1/88	0.999999999960543117794031786615960299968719482421875	1	0.99999999997499322557104051156784407794475555419921875	1	-0.4943525879496694	-0	OXR1
cellular response to interferon-gamma (GO:0071346)	1/88	0.999999999960543117794031786615960299968719482421875	1	0.99999999997499322557104051156784407794475555419921875	1	-0.4336578739844998	-0	GAPDH
receptor internalization (GO:0031623)	1/43	0.9999999999639943570883815482375212013721466064453125	1	0.99999999997818889152512156215379945933818817138671875	1	0.1539814460906996	0	GTF2H2
demethylation (GO:0070988)	1/52	0.99999999996469390861619785937364213168621063232421875	1	0.99999999999153832419551690691150724887847900390625	1	-0.02150017766025598	-0	ALKBH1
regulation of DNA recombination (GO:0000018)	1/52	0.99999999996469390861619785937364213168621063232421875	1	0.99999999999153832419551690691150724887847900390625	1	-0.0189779014124261	-0	PPP4R2
positive regulation of leukocyte activation (GO:0002696)	1/262	0.99999999996915744926440083872876130044460296630859375	1	0.999999999966367791870425207889638841152191162109375	1	-0.8724200677330004	-0	IGF1
regulation of carbohydrate biosynthetic process (GO:0043255)	1/79	0.99999999997111743699207409008522517979145050048828125	1	1.0000000000126718635584666117210872471332550048828125	1	-0.39548889827242967	-0	IGF1
glial cell differentiation (GO:0010001)	1/61	0.99999999997153465880472822391311638057231903076171875	1	0.99999999999518773829976225897553376853466033935546875	1	-0.16503504546729705	-0	IGF1
single-organism behavior (GO:0044708)	1/362	0.999999999974206854602698513190262019634246826171875	1	0.99999999999899580327422654590918682515621185302734375	1	-0.8641478700838326	-0	OXR1
regulation of carbohydrate catabolic process (GO:0043470)	1/33	0.9999999999749105139557059374055825173854827880859375	1	0.9999999999855984089691673943889327347278594970703125	1	0.7349783700588108	0	IGF1
regulation of cellular carbohydrate catabolic process (GO:0043471)	1/33	0.9999999999749105139557059374055825173854827880859375	1	0.9999999999855984089691673943889327347278594970703125	1	0.7396055842155185	0	IGF1
positive regulation of DNA binding (GO:0043388)	1/33	0.9999999999749105139557059374055825173854827880859375	1	0.9999999999855984089691673943889327347278594970703125	1	0.6487881370319253	0	IGF1
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/53	0.9999999999752187118673418808612041175365447998046875	1	0.9999999999875288647643856165814213454723358154296875	1	-0.0606016786557181	-0	IGF1
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/14	0.9999999999755562196668279284494929015636444091796875	1	0.999999999997040589505559182725846767425537109375	1	5.283572160371892	0	IGF1
spermatid development (GO:0007286)	1/58	0.9999999999764381808375901528052054345607757568359375	1	0.9999999999629090030595079952036030590534210205078125	1	-0.043131091358933484	-0	SPO11
single-organism carbohydrate catabolic process (GO:0044724)	1/113	0.99999999997673982843338080783723853528499603271484375	1	1.000000000016058709917388114263303577899932861328125	1	-0.5529142627498888	-0	GAPDH
monosaccharide metabolic process (GO:0005996)	1/221	0.99999999997701805032335187206626869738101959228515625	1	0.9999999999921149740345072132186032831668853759765625	1	-0.7751033979730592	-0	GAPDH
cell part morphogenesis (GO:0032990)	1/248	0.99999999997769439818995351743069477379322052001953125	1	0.999999999959969354534905505715869367122650146484375	1	-0.8245574121378475	-0	WEE1
muscle cell differentiation (GO:0042692)	1/119	0.99999999997784427829827791356365196406841278076171875	1	1.0000000000163649094275797324371524155139923095703125	1	-0.5967145519929542	-0	IGF1
positive regulation of leukocyte proliferation (GO:0070665)	1/119	0.99999999997784427829827791356365196406841278076171875	1	1.0000000000163649094275797324371524155139923095703125	1	-0.5777558488120074	-0	IGF1
oxidative demethylation (GO:0070989)	1/11	0.999999999978956832791254782932810485363006591796875	1	1.0000000000137934108579429448582231998443603515625	1	7.561785089996269	0	ALKBH1
G-protein coupled receptor internalization (GO:0002031)	1/11	0.999999999978956832791254782932810485363006591796875	1	1.0000000000137934108579429448582231998443603515625	1	6.665355475439318	0	GTF2H2
regulation of nuclear cell cycle DNA replication (GO:0033262)	1/11	0.999999999978956832791254782932810485363006591796875	1	1.0000000000137934108579429448582231998443603515625	1	8.007446742908833	0	INO80
prostate gland growth (GO:0060736)	1/11	0.999999999978956832791254782932810485363006591796875	1	1.0000000000137934108579429448582231998443603515625	1	7.087132526175329	0	IGF1
positive regulation of cell activation (GO:0050867)	1/272	0.99999999997989219568950147731811739504337310791015625	1	0.99999999993945964948949267636635340750217437744140625	1	-0.8261302328750889	-0	IGF1
transcription elongation from RNA polymerase I promoter (GO:0006362)	1/23	0.99999999998025390635092435331898741424083709716796875	1	0.9999999999619699764252800378017127513885498046875	1	2.0480317901220575	0	GTF2H2
positive regulation of activated T cell proliferation (GO:0042104)	1/23	0.99999999998025390635092435331898741424083709716796875	1	0.9999999999619699764252800378017127513885498046875	1	1.8472144933158339	0	IGF1
generation of precursor metabolites and energy (GO:0006091)	1/375	0.99999999998178068505438886859337799251079559326171875	1	1.00000000000949285094975493848323822021484375	1	-0.811583700428619	-0	GAPDH
regulation of small GTPase mediated signal transduction (GO:0051056)	1/256	0.9999999999817894558162834073300473392009735107421875	1	0.999999999949805928878276972682215273380279541015625	1	-0.7677191898270911	-0	IGF1
regulation of T cell activation (GO:0050863)	1/259	0.99999999998243660481733741107746027410030364990234375	1	0.99999999996962174453329907919396646320819854736328125	1	-0.8246086499528152	-0	IGF1
establishment of cell polarity (GO:0030010)	1/49	0.99999999998319288874171206771279685199260711669921875	1	0.99999999997119726202754463884048163890838623046875	1	0.10690570640955868	0	WEE1
positive regulation of MAPK cascade (GO:0043410)	1/395	0.999999999984094944949220007401891052722930908203125	1	1.0000000000199396055222678114660084247589111328125	1	-0.8123924619597016	-0	IGF1
positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	0.99999999998428013014972748351283371448516845703125	1	0.99999999998328903405564460626919753849506378173828125	1	0.13431617309107677	0	IGF1
gluconeogenesis (GO:0006094)	1/46	0.99999999998428013014972748351283371448516845703125	1	0.99999999998328903405564460626919753849506378173828125	1	0.20044178126588144	0	GAPDH
inner ear development (GO:0048839)	1/46	0.99999999998428013014972748351283371448516845703125	1	0.99999999998328903405564460626919753849506378173828125	1	0.15522877828064563	0	IGF1
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/46	0.99999999998428013014972748351283371448516845703125	1	0.99999999998328903405564460626919753849506378173828125	1	0.15330829598490894	0	IGF1
proteoglycan metabolic process (GO:0006029)	1/46	0.99999999998428013014972748351283371448516845703125	1	0.99999999998328903405564460626919753849506378173828125	1	0.2513863878851397	0	IGF1
positive regulation of protein transport (GO:0051222)	1/231	0.9999999999854247700881160199060104787349700927734375	1	0.999999999975170084098863299004733562469482421875	1	-0.7990490991219119	-0	IGF1
mitotic DNA integrity checkpoint (GO:0044774)	1/37	0.99999999998558453118135957993217743933200836181640625	1	0.99999999995735600055724034973536618053913116455078125	1	0.6260509349380717	0	MDC1
G2 DNA damage checkpoint (GO:0031572)	1/34	0.99999999998622601804498799538123421370983123779296875	1	0.9999999999976398878942518422263674437999725341796875	1	0.826094113967529	0	BRCC3
regulation of multicellular organism growth (GO:0040014)	1/72	0.9999999999873658840243706436012871563434600830078125	1	0.9999999999962210228687808921677060425281524658203125	1	-0.21381726958372546	-0	IGF1
DNA modification (GO:0006304)	1/72	0.9999999999873658840243706436012871563434600830078125	1	0.9999999999962210228687808921677060425281524658203125	1	-0.18035328551393603	-0	ALKBH1
negative regulation of translation (GO:0017148)	1/72	0.9999999999873658840243706436012871563434600830078125	1	0.9999999999962210228687808921677060425281524658203125	1	-0.19388168452709645	-0	GAPDH
regulation of muscle hypertrophy (GO:0014743)	1/27	0.999999999987653875876958409207873046398162841796875	1	1.000000000024303670187464376795105636119842529296875	1	1.3572270824886672	0	IGF1
positive regulation of lymphocyte proliferation (GO:0050671)	1/115	0.99999999999128930117109348429949022829532623291015625	1	1.000000000024444890556196696707047522068023681640625	1	-0.4942712420254452	-0	IGF1
positive regulation of cellular component movement (GO:0051272)	1/296	0.99999999999153221796888146855053491890430450439453125	1	0.99999999996309474337152778389281593263149261474609375	1	-0.8159455611967725	-0	IGF1
morphogenesis of an epithelium (GO:0002009)	1/296	0.99999999999153221796888146855053491890430450439453125	1	0.99999999996309474337152778389281593263149261474609375	1	-0.721023614429984	-0	IGF1
positive regulation of cell migration (GO:0030335)	1/280	0.99999999999193622812754256301559507846832275390625	1	0.99999999994868227215505385174765251576900482177734375	1	-0.7956457006249469	-0	IGF1
somatic hypermutation of immunoglobulin genes (GO:0016446)	1/9	0.99999999999220035018510088775656186044216156005859375	1	1.000000000026254109997125851805321872234344482421875	1	11.921033233953255	0	POLL
exocrine pancreas development (GO:0031017)	1/9	0.99999999999220035018510088775656186044216156005859375	1	1.000000000026254109997125851805321872234344482421875	1	11.475707134524976	0	IGF1
somatic diversification of immune receptors via somatic mutation (GO:0002566)	1/9	0.99999999999220035018510088775656186044216156005859375	1	1.000000000026254109997125851805321872234344482421875	1	11.907134451067984	0	POLL
lung vasculature development (GO:0060426)	1/9	0.99999999999220035018510088775656186044216156005859375	1	1.000000000026254109997125851805321872234344482421875	1	10.198606887365628	0	IGF1
mitotic sister chromatid cohesion (GO:0007064)	1/9	0.99999999999220035018510088775656186044216156005859375	1	1.000000000026254109997125851805321872234344482421875	1	11.479783330829251	0	SMC1A
positive regulation of glycogen metabolic process (GO:0070875)	1/17	0.9999999999922846161126699371379800140857696533203125	1	1.00000000000813482614603344700299203395843505859375	1	3.9226119412955303	0	IGF1
regulation of protein import into nucleus, translocation (GO:0033158)	1/17	0.9999999999922846161126699371379800140857696533203125	1	1.00000000000813482614603344700299203395843505859375	1	3.3845784978555606	0	IGF1
exocytosis (GO:0006887)	1/233	0.999999999993318677837805807939730584621429443359375	1	0.99999999996433930338213258437463082373142242431640625	1	-0.6569049823476705	-0	IGF1
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.00000000000361044527608100906945765018463134765625	1	0.9935784671308547	0	IGF1
7-methylguanosine RNA capping (GO:0009452)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.00000000000361044527608100906945765018463134765625	1	1.1119300150889124	0	GTF2H2
RNA capping (GO:0036260)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.00000000000361044527608100906945765018463134765625	1	1.116719136383442	0	GTF2H2
mitotic DNA damage checkpoint (GO:0044773)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.00000000000361044527608100906945765018463134765625	1	1.0879505759599315	0	MDC1
positive regulation of glucose metabolic process (GO:0010907)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.00000000000361044527608100906945765018463134765625	1	1.0124205221164746	0	IGF1
regulation of activated T cell proliferation (GO:0046006)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.00000000000361044527608100906945765018463134765625	1	0.9995852350671505	0	IGF1
biomineral tissue development (GO:0031214)	1/71	0.9999999999952320361984448027214966714382171630859375	1	1.0000000000178934644878836479620076715946197509765625	1	-0.10652139490710402	-0	IGF1
tissue remodeling (GO:0048771)	1/71	0.9999999999952320361984448027214966714382171630859375	1	1.0000000000178934644878836479620076715946197509765625	1	-0.12412234519828787	-0	IGF1
pyruvate metabolic process (GO:0006090)	1/71	0.9999999999952320361984448027214966714382171630859375	1	1.0000000000178934644878836479620076715946197509765625	1	-0.03907380646146069	-0	GAPDH
receptor metabolic process (GO:0043112)	1/71	0.9999999999952320361984448027214966714382171630859375	1	1.0000000000178934644878836479620076715946197509765625	1	-0.06457421190048164	-0	GTF2H2
positive regulation of cellular component biogenesis (GO:0044089)	1/249	0.99999999999680533324664111205493099987506866455078125	1	0.99999999993138899423428256341139785945415496826171875	1	-0.7358839568246132	-0	PSMC5
transcription elongation from RNA polymerase II promoter (GO:0006368)	1/67	0.9999999999984903187311147121363319456577301025390625	1	1.00000000000107025499573865090496838092803955078125	1	-0.03149536516974173	-0	GTF2H2
positive regulation of Ras protein signal transduction (GO:0046579)	1/30	0.99999999999964617192205196261056698858737945556640625	1	1.000000000010204725953144588856957852840423583984375	1	1.2069878073169675	0	IGF1
lung cell differentiation (GO:0060479)	1/30	0.99999999999964617192205196261056698858737945556640625	1	1.000000000010204725953144588856957852840423583984375	1	1.298328072096173	0	IGF1
positive regulation of glucose import (GO:0046326)	1/30	0.99999999999964617192205196261056698858737945556640625	1	1.000000000010204725953144588856957852840423583984375	1	1.2318030802865139	0	IGF1
positive regulation of carbohydrate metabolic process (GO:0045913)	1/63	1.0000000000008402167850363184697926044464111328125	1	0.99999999999094069114136118514579720795154571533203125	1	0.0021628436599825263	0	IGF1
regulation of protein import into nucleus (GO:0042306)	1/143	1.0000000000018227641618295820080675184726715087890625	1	0.99999999998269772927272924789576791226863861083984375	1	-0.5727606967409417	-0	IGF1
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/66	1.0000000000018254286970886823837645351886749267578125	1	0.9999999999969906294694510506815277040004730224609375	1	-0.05961425439423324	-0	IGF1
positive regulation of lymphocyte activation (GO:0051251)	1/243	1.00000000000336708438908317475579679012298583984375	1	0.9999999999736186584442521052551455795764923095703125	1	-0.6805255643798994	-0	IGF1
regulation of muscle system process (GO:0090257)	1/144	1.000000000004072742143534924252890050411224365234375	1	0.99999999998028810122008280814043246209621429443359375	1	-0.5367088570100673	-0	IGF1
positive regulation of epithelial cell proliferation (GO:0050679)	1/144	1.000000000004072742143534924252890050411224365234375	1	0.99999999998028810122008280814043246209621429443359375	1	-0.5818843888812849	-0	IGF1
chromatin remodeling (GO:0006338)	1/118	1.0000000000054229953860840396373532712459564208984375	1	1.0000000000036697311855959924287162721157073974609375	1	-0.3928855039569527	-0	INO80
lung epithelial cell differentiation (GO:0060487)	1/29	1.0000000000066300298584565098281018435955047607421875	1	1.0000000000370634634094813009141944348812103271484375	1	1.4827786449237281	0	IGF1
regulation of glucan biosynthetic process (GO:0010962)	1/29	1.0000000000066300298584565098281018435955047607421875	1	1.0000000000370634634094813009141944348812103271484375	1	1.4708187148491614	0	IGF1
regulation of glycogen biosynthetic process (GO:0005979)	1/29	1.0000000000066300298584565098281018435955047607421875	1	1.0000000000370634634094813009141944348812103271484375	1	1.4744506674704903	0	IGF1
negative regulation of mitochondrion organization (GO:0010823)	1/29	1.0000000000066300298584565098281018435955047607421875	1	1.0000000000370634634094813009141944348812103271484375	1	1.439399708512925	0	IGF1
glycolytic process (GO:0006096)	1/44	1.000000000006689759857181343249976634979248046875	1	0.99999999997364186210546677102684043347835540771484375	1	0.5170654887763917	0	GAPDH
vasculature development (GO:0001944)	1/44	1.000000000006689759857181343249976634979248046875	1	0.99999999997364186210546677102684043347835540771484375	1	0.3926924903805994	0	IGF1
