Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of ossification (GO:0030278)	1/173	0.1522246439646050830685197752245585434138774871826171875	0.1938160767418195817857196061595459468662738800048828125	0.1981037692823913454187589877619757317006587982177734375	0.252230482201077521597909480988164432346820831298828125	-0.9059962522843795	1.4865999892207968	BCL2
cellular response to fibroblast growth factor stimulus (GO:0044344)	1/183	0.1603156679107964333041991267236880958080291748046875	0.2011860895325793541221770510674105025827884674072265625	0.20827962303851721426184440133511088788509368896484375	0.2613778393248178399943526528659276664257049560546875	-0.9269040857619404	1.486313856193878	UBB
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1/10	0.0094616101772955381321583701037525315769016742706298828125	0.057097729466040580970087603418505750596523284912109375	0.01378136564191127615142118401081461342982947826385498046875	0.0875743143972362025895250781104550696909427642822265625	-0.5184981964499837	1.484455632246415	USP44
morphogenesis of a branching structure (GO:0001763)	1/170	0.149782970180884600353010682738386094570159912109375	0.1927980272941937911479470812992076389491558074951171875	0.1950270071997526610818596282115322537720203399658203125	0.250991992731697755036890384872094728052616119384765625	-0.9010698410967921	1.4832619942664118	BCL2
negative regulation of apoptotic signaling pathway (GO:2001234)	1/187	0.1635315485808812863144368066059541888535022735595703125	0.2026747384007730745647535286479978822171688079833984375	0.2123157154769512444669743445047060959041118621826171875	0.263135966521966191411507907105260528624057769775390625	-0.9244256318849616	1.4755246151198056	BCL2
negative regulation of cytokine production (GO:0001818)	1/185	0.1619250695569691422814884163017268292605876922607421875	0.2024787542402887996484395216612028889358043670654296875	0.2103001045171318528215209653353667818009853363037109375	0.2629691825715119168904720936552621424198150634765625	-0.9195670148844749	1.4686591607257107	UBB
response to fibroblast growth factor (GO:0071774)	1/187	0.1635315485808812863144368066059541888535022735595703125	0.2026747384007730745647535286479978822171688079833984375	0.2123157154769512444669743445047060959041118621826171875	0.263135966521966191411507907105260528624057769775390625	-0.9186937529929688	1.4663756602398164	UBB
regulation of cellular response to growth factor stimulus (GO:0090287)	1/176	0.154659673726687707517868375362013466656208038330078125	0.195139191218329788313212702632881700992584228515625	0.2011694223491764799138792341182124800980091094970703125	0.253822068992913985052695124977617524564266204833984375	-0.8936057427161114	1.4601894704673877	UBB
MAPK cascade (GO:0000165)	1/170	0.149782970180884600353010682738386094570159912109375	0.1927980272941937911479470812992076389491558074951171875	0.1950270071997526610818596282115322537720203399658203125	0.250991992731697755036890384872094728052616119384765625	-0.8807791716096615	1.4498612771235004	UBB
protein dephosphorylation (GO:0006470)	1/161	0.142417913420359643072998778734472580254077911376953125	0.189258786085230779061561179332784377038478851318359375	0.185729687536816234771919198465184308588504791259765625	0.2468156874301037084773469132414902560412883758544921875	-0.8648296062132639	1.4396299227615623	BCL2
response to mechanical stimulus (GO:0009612)	1/176	0.154659673726687707517868375362013466656208038330078125	0.195139191218329788313212702632881700992584228515625	0.2011694223491764799138792341182124800980091094970703125	0.253822068992913985052695124977617524564266204833984375	-0.878853499570109	1.436083683006697	CHEK1
neuron projection morphogenesis (GO:0048812)	1/175	0.15384873431156587120227641207748092710971832275390625	0.195139191218329788313212702632881700992584228515625	0.2001487699978343470785802082900772802531719207763671875	0.253822068992913985052695124977617524564266204833984375	-0.8772653522585737	1.4334885833212287	BCL2
lymphocyte differentiation (GO:0030098)	1/172	0.1514114917657340964041168263065628707408905029296875	0.1934856174483512436523824362666346132755279541015625	0.1970794181208717354980564095967565663158893585205078125	0.251843717123380883560201937143574468791484832763671875	-0.8659877285954666	1.4224299601930805	BCL2
negative regulation of cellular component movement (GO:0051271)	1/183	0.1603156679107964333041991267236880958080291748046875	0.2011860895325793541221770510674105025827884674072265625	0.20827962303851721426184440133511088788509368896484375	0.2613778393248178399943526528659276664257049560546875	-0.8849473278277108	1.419035146738891	BCL2
hematopoietic or lymphoid organ development (GO:0048534)	1/175	0.15384873431156587120227641207748092710971832275390625	0.195139191218329788313212702632881700992584228515625	0.2001487699978343470785802082900772802531719207763671875	0.253822068992913985052695124977617524564266204833984375	-0.8642841329063212	1.4122767234305653	BCL2
antigen processing and presentation of peptide antigen (GO:0048002)	1/185	0.1619250695569691422814884163017268292605876922607421875	0.2024787542402887996484395216612028889358043670654296875	0.2103001045171318528215209653353667818009853363037109375	0.2629691825715119168904720936552621424198150634765625	-0.8818115198114924	1.4083590925315113	UBB
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	1/186	0.162728674094587966170166737356339581310749053955078125	0.2026747384007730745647535286479978822171688079833984375	0.211308518122505228920005038162344135344028472900390625	0.263135966521966191411507907105260528624057769775390625	-0.8821114055888687	1.4079846418476185	UBB
hexose metabolic process (GO:0019318)	1/187	0.1635315485808812863144368066059541888535022735595703125	0.2026747384007730745647535286479978822171688079833984375	0.2123157154769512444669743445047060959041118621826171875	0.263135966521966191411507907105260528624057769775390625	-0.8820485801751728	1.40788436288394	UBB
positive regulation of intracellular transport (GO:0032388)	1/217	0.18728140660172254428061933140270411968231201171875	0.225317905704998378002557046784204430878162384033203125	0.2419728760444756765490836869503255002200603485107421875	0.2911171090449027332169862347654998302459716796875	-0.943991243316981	1.4067763044257593	BCL2
positive regulation of innate immune response (GO:0045089)	1/190	0.1659357981259355352410267414597910828888416290283203125	0.20420620227117769474034503218717873096466064453125	0.2153300238350860096314676184192649088799953460693359375	0.264992406092825927288458842667751014232635498046875	-0.8840402973734256	1.4044085175922887	UBB
epidermal growth factor receptor signaling pathway (GO:0007173)	1/193	0.1683334998803849569259938334653270430862903594970703125	0.20679282322739733768202086139353923499584197998046875	0.2183334355690077221989753297748393379151821136474609375	0.2682162943106087826805605800473131239414215087890625	-0.8909697547497061	1.404202048564639	UBB
positive regulation of growth (GO:0045927)	1/189	0.1651351099788867793360935820601298473775386810302734375	0.2035792625665641397691985048368223942816257476806640625	0.2143264669465918259572134729751269333064556121826171875	0.264222575653734914613579576325719244778156280517578125	-0.8796013800108343	1.4000613875187038	BCL2
ERBB signaling pathway (GO:0038127)	1/196	0.1707246707088521942008441101279458962380886077880859375	0.208995700219768265615272184732020832598209381103515625	0.2213259877654359109033777031072531826794147491455078125	0.27094021969884363176817032581311650574207305908203125	-0.8938075147164488	1.3992034662337358	UBB
regulation of mitotic spindle checkpoint (GO:1903504)	1/10	0.0094616101772955381321583701037525315769016742706298828125	0.057097729466040580970087603418505750596523284912109375	0.01378136564191127615142118401081461342982947826385498046875	0.0875743143972362025895250781104550696909427642822265625	-0.4853436106072327	1.3895343537809524	USP44
regulation of neuron death (GO:1901214)	1/225	0.1935059672639351802114759948381106369197368621826171875	0.2296446029159434354394164756740792654454708099365234375	0.249701482491591353340965042661991901695728302001953125	0.296335036097830795132068715247442014515399932861328125	-0.9261879682539558	1.362628457564718	BCL2
positive regulation of cell cycle process (GO:0090068)	1/220	0.189620931444132667653690305087366141378879547119140625	0.226960669656590285914177229642518796026706695556640625	0.2448798727244085871035395030048675835132598876953125	0.293101080538290370558485165020101703703403472900390625	-0.9146842075158036	1.3564570487357963	UBB
cell junction organization (GO:0034330)	1/189	0.1651351099788867793360935820601298473775386810302734375	0.2035792625665641397691985048368223942816257476806640625	0.2143264669465918259572134729751269333064556121826171875	0.264222575653734914613579576325719244778156280517578125	-0.8485743678327891	1.3506756967868194	BCL2
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/196	0.1707246707088521942008441101279458962380886077880859375	0.208995700219768265615272184732020832598209381103515625	0.2213259877654359109033777031072531826794147491455078125	0.27094021969884363176817032581311650574207305908203125	-0.8616391563735906	1.3488457798691775	UBB
energy derivation by oxidation of organic compounds (GO:0015980)	1/198	0.1723151645942451459792010837190900929272174835205078125	0.209840243991946617807542452283087186515331268310546875	0.223315007742554250125266435134108178317546844482421875	0.271946324759661017811396277465973980724811553955078125	-0.8608224843327086	1.3440957856368694	UBB
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	1/230	0.1973733536756493156527625387752777896821498870849609375	0.232654256693556271695655368603183887898921966552734375	0.25449400528653598474448926936020143330097198486328125	0.299985345185984242366572516402811743319034576416015625	-0.9163841141592197	1.3362729687022283	PMS2
endosomal transport (GO:0016197)	1/187	0.1635315485808812863144368066059541888535022735595703125	0.2026747384007730745647535286479978822171688079833984375	0.2123157154769512444669743445047060959041118621826171875	0.263135966521966191411507907105260528624057769775390625	-0.830345362762589	1.3253581245995258	UBB
positive regulation of MAP kinase activity (GO:0043406)	1/197	0.1715202792301087908466428189058206044137477874755859375	0.209602578989241339346705217394628562033176422119140625	0.222321098331463795627627177964313887059688568115234375	0.271682600933030038437010489360545761883258819580078125	-0.8340388320954923	1.303220723356672	UBB
negative regulation of locomotion (GO:0040013)	1/204	0.1770693248868302760445914145748247392475605010986328125	0.2145085928871652558580507275109994225203990936279296875	0.2292533165917770843211798137417645193636417388916015625	0.27772628821083567007832471063011325895786285400390625	-0.8464589715247197	1.303043580491546	BCL2
cellular process involved in reproduction in multicellular organism (GO:0022412)	1/228	0.195828512184510861171560236471123062074184417724609375	0.2316144331928478850013419787501334212720394134521484375	0.25258047601080380051286056186654604971408843994140625	0.298737314266585229916017851792275905609130859375	-0.8851739442181619	1.2947273008699927	BCL2
T cell activation (GO:0042110)	1/198	0.1723151645942451459792010837190900929272174835205078125	0.209840243991946617807542452283087186515331268310546875	0.223315007742554250125266435134108178317546844482421875	0.271946324759661017811396277465973980724811553955078125	-0.8264453521669864	1.2904190296189932	BCL2
cellular response to abiotic stimulus (GO:0071214)	1/232	0.198915383389482502973777400256949476897716522216796875	0.234077193584593057362752688277396373450756072998046875	0.256402907071157815099837762318202294409275054931640625	0.3017266532706048831613543370622210204601287841796875	-0.8784555219191033	1.2756090678919223	CHEK1
cell projection morphogenesis (GO:0048858)	1/228	0.195828512184510861171560236471123062074184417724609375	0.2316144331928478850013419787501334212720394134521484375	0.25258047601080380051286056186654604971408843994140625	0.298737314266585229916017851792275905609130859375	-0.8720995824985253	1.275603677574896	BCL2
protein processing (GO:0016485)	1/201	0.1746954878300106261956869957430171780288219451904296875	0.2123689495533520321668419228444690816104412078857421875	0.22628954279143298489174185306183062493801116943359375	0.275089374628194160976590865175239741802215576171875	-0.8217580262210478	1.2732566937521455	UBB
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/213	0.184152085393769759935622687407885678112506866455078125	0.2227029544813928507718259197645238600671291351318359375	0.2380804365060633920325727785893832333385944366455078125	0.287920804701969401673267157093505375087261199951171875	-0.844909252927295	1.2689830957282262	UBB
gland development (GO:0048732)	1/220	0.189620931444132667653690305087366141378879547119140625	0.226960669656590285914177229642518796026706695556640625	0.2448798727244085871035395030048675835132598876953125	0.293101080538290370558485165020101703703403472900390625	-0.8556631502192125	1.2689300874786051	BCL2
signal transduction by phosphorylation (GO:0023014)	1/202	0.1754874867060414456165773344764602370560169219970703125	0.2129613770963940388991630925374920479953289031982421875	0.227278661267802439827079297174350358545780181884765625	0.275812125392697782277906526360311545431613922119140625	-0.8189885237661808	1.2666840613671562	UBB
monosaccharide metabolic process (GO:0005996)	1/221	0.190399354208955318146223589792498387396335601806640625	0.227114588041057607892270198135520331561565399169921875	0.245846529595814489166372140971361659467220306396484375	0.293253795541765061027916772218304686248302459716796875	-0.8536464059543604	1.2653605760919224	UBB
regulation of binding (GO:0051098)	1/218	0.1880619582415322954549452560968347825109958648681640625	0.22586822819730423272943653500988148152828216552734375	0.24294304729057270009207059047184884548187255859375	0.291782113498471329382510930372518487274646759033203125	-0.848615054752186	1.2625724578034405	BCL2
antigen processing and presentation (GO:0019882)	1/225	0.1935059672639351802114759948381106369197368621826171875	0.2296446029159434354394164756740792654454708099365234375	0.249701482491591353340965042661991901695728302001953125	0.296335036097830795132068715247442014515399932861328125	-0.8539552553821087	1.2563580745539853	UBB
positive regulation of neuron differentiation (GO:0045666)	1/217	0.18728140660172254428061933140270411968231201171875	0.225317905704998378002557046784204430878162384033203125	0.2419728760444756765490836869503255002200603485107421875	0.2911171090449027332169862347654998302459716796875	-0.8410531931907226	1.253373599933949	BCL2
positive regulation of lymphocyte activation (GO:0051251)	1/243	0.2073465017396099729918290677233017049729824066162109375	0.2423665630702129814011414055130444467067718505859375	0.266819620473637220126050806356943212449550628662109375	0.311884472760990683060100536749814637005329132080078125	-0.8800079182816805	1.2472387209915732	BCL2
microtubule cytoskeleton organization (GO:0000226)	1/245	0.208870372325748732134087504164199344813823699951171875	0.243740217455256036327426727439160458743572235107421875	0.268698699459714862580739236364024691283702850341796875	0.31355657916918311389764539853786118328571319580078125	-0.8821733396599025	1.2453220269523053	CEP192
protein maturation (GO:0051604)	1/222	0.1911770685639956612877909947201260365545749664306640625	0.227653783519988051065041645415476523339748382568359375	0.246812017674843342529555911823990754783153533935546875	0.2939039188325647256050388023140840232372283935546875	-0.8338952810138249	1.2341060573697715	UBB
regulation of metal ion transport (GO:0010959)	1/250	0.212667915462182666175294798449613153934478759765625	0.24693500483067387651914259549812413752079010009765625	0.273376517625209924933216143472236581146717071533203125	0.317425557840567640344175970312790013849735260009765625	-0.880069241321708	1.2308913444780272	BCL2
rhythmic process (GO:0048511)	1/252	0.2141820919016349245023178582414402626454830169677734375	0.2474599706433765200497276737223728559911251068115234375	0.27523972035118682288867830720846541225910186767578125	0.318004238885090273480926725824247114360332489013671875	-0.8797708548938281	1.2286056688311646	BCL2
cell part morphogenesis (GO:0032990)	1/248	0.2111509752113935878270467583206482231616973876953125	0.24599088612127351094471805481589399278163909912109375	0.271508791757851974946191830895259045064449310302734375	0.316307742397897551089869239149265922605991363525390625	-0.8681849921015877	1.2175954116457826	BCL2
negative regulation of growth (GO:0045926)	1/221	0.190399354208955318146223589792498387396335601806640625	0.227114588041057607892270198135520331561565399169921875	0.245846529595814489166372140971361659467220306396484375	0.293253795541765061027916772218304686248302459716796875	-0.8212110887809015	1.217281686122899	BCL2
response to metal ion (GO:0010038)	1/255	0.2164481848457460999579637928036390803754329681396484375	0.24925417002829741708325173021876253187656402587890625	0.27802606608995283909990803294931538403034210205078125	0.32016510740836412463039550857502035796642303466796875	-0.8688375068860192	1.207060430858054	BCL2
negative regulation of cell development (GO:0010721)	1/239	0.2042904142565152569854802777626900933682918548583984375	0.2395956368545371917289088514735340140759944915771484375	0.26304777389896372152833237123559229075908660888671875	0.308507372408348412573531049929442815482616424560546875	-0.8424992299906859	1.2037651097111237	BCL2
activation of protein kinase activity (GO:0032147)	1/252	0.2141820919016349245023178582414402626454830169677734375	0.2474599706433765200497276737223728559911251068115234375	0.27523972035118682288867830720846541225910186767578125	0.318004238885090273480926725824247114360332489013671875	-0.8527459939224308	1.1908652763140246	UBB
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	1/214	0.1849354841111330582936744804101181216537952423095703125	0.2232640818543730476530839723636745475232601165771484375	0.2390553122534484764560858138793264515697956085205078125	0.2886004546893963240705716088996268808841705322265625	-0.7935199713953873	1.1898038328895932	UBB
protein homooligomerization (GO:0051260)	1/230	0.1973733536756493156527625387752777896821498870849609375	0.232654256693556271695655368603183887898921966552734375	0.25449400528653598474448926936020143330097198486328125	0.299985345185984242366572516402811743319034576416015625	-0.8130841109873713	1.1856407176924604	IGHMBP2
response to acid chemical (GO:0001101)	1/275	0.231398005008123408554610023202258162200450897216796875	0.2596263330668993063454763614572584629058837890625	0.2963447671247274595174303613021038472652435302734375	0.33249597467124314409403496028971858322620391845703125	-0.8759969801413797	1.181292318983423	BCL2
response to virus (GO:0009615)	1/250	0.212667915462182666175294798449613153934478759765625	0.24693500483067387651914259549812413752079010009765625	0.273376517625209924933216143472236581146717071533203125	0.317425557840567640344175970312790013849735260009765625	-0.8443426629987145	1.1809230761182041	BCL2
single organismal cell-cell adhesion (GO:0016337)	1/235	0.201223166411708287437676290210220031440258026123046875	0.236394946759301005645426130286068655550479888916015625	0.259257606299328868804110470591695047914981842041015625	0.30457322151803511989243133939453400671482086181640625	-0.8184406764758648	1.1803971864898235	BCL2
positive regulation of cell cycle (GO:0045787)	1/278	0.2336170338526567802350797364852041937410831451416015625	0.260443870275928357482797537159058265388011932373046875	0.299054411351479976222123013940290547907352447509765625	0.333395587774616419807216516346670687198638916015625	-0.8740344216321781	1.175897863270505	UBB
positive regulation of leukocyte activation (GO:0002696)	1/262	0.221711683359137656790238679604954086244106292724609375	0.253643971633448817026845745203900150954723358154296875	0.284488246945395151232816033370909281075000762939453125	0.3254620042795928203105404463713057339191436767578125	-0.856735296734443	1.1752897690321675	BCL2
regulation of innate immune response (GO:0045088)	1/254	0.215693509301054076043868690248928032815456390380859375	0.2487949884512158094107547867679386399686336517333984375	0.27709841023657422187653764922288246452808380126953125	0.319623413787731680546500001582899130880832672119140625	-0.839301367139262	1.1675740050290129	UBB
regulation of DNA metabolic process (GO:0051052)	1/265	0.2239571990015962466014087794974329881370067596435546875	0.254546474962789870399859637473127804696559906005859375	0.28724099646260159435229297741898335516452789306640625	0.326473913052615472008000097048352472484111785888671875	-0.852758998701632	1.166806130065349	CHEK1
organelle assembly (GO:0070925)	1/278	0.2336170338526567802350797364852041937410831451416015625	0.260443870275928357482797537159058265388011932373046875	0.299054411351479976222123013940290547907352447509765625	0.333395587774616419807216516346670687198638916015625	-0.8618882444958565	1.1595567863197438	CEP192
mitotic nuclear division (GO:0007067)	1/240	0.205055480925008026815703487955033779144287109375	0.24009008570616519051554860197938978672027587890625	0.2639924498764540938822165117016993463039398193359375	0.309096687543787940199990771361626684665679931640625	-0.8055492668312397	1.1493102220587315	USP44
cellular calcium ion homeostasis (GO:0006874)	1/261	0.2209618112651220156461562282856903038918972015380859375	0.25320050176118080731413328976486809551715850830078125	0.28356843466624415128762848326005041599273681640625	0.324941534150335498143391532721580006182193756103515625	-0.833855477935936	1.1453618765742326	BCL2
translation (GO:0006412)	1/264	0.2232093766416698155108377932265284471213817596435546875	0.254524232092214031109023153476300649344921112060546875	0.286324526568937864912101076697581447660923004150390625	0.326473913052615472008000097048352472484111785888671875	-0.8370155019961689	1.1453378903343616	IGHMBP2
positive regulation of defense response (GO:0031349)	1/272	0.22917289012170327655582013903767801821231842041015625	0.2587913573426019464562841676524840295314788818359375	0.293625232291117976846095416476600803434848785400390625	0.33157356602825760472086358277010731399059295654296875	-0.8448759547509338	1.1420468035984663	UBB
leukocyte differentiation (GO:0002521)	1/251	0.2134253488550869326534353831448242999613285064697265625	0.2474035138469415640027904146336368285119533538818359375	0.274308683727813085173607987599098123610019683837890625	0.317979717953136564734251123809372074902057647705078125	-0.8160030866923915	1.139739757966191	BCL2
reproductive structure development (GO:0048608)	1/265	0.2239571990015962466014087794974329881370067596435546875	0.254546474962789870399859637473127804696559906005859375	0.28724099646260159435229297741898335516452789306640625	0.326473913052615472008000097048352472484111785888671875	-0.8302751634632334	1.1360421312995947	BCL2
positive regulation of cell activation (GO:0050867)	1/272	0.22917289012170327655582013903767801821231842041015625	0.2587913573426019464562841676524840295314788818359375	0.293625232291117976846095416476600803434848785400390625	0.33157356602825760472086358277010731399059295654296875	-0.8391430436755528	1.1342974378695254	BCL2
positive regulation of protein serine/threonine kinase activity (GO:0071902)	1/257	0.2179554725780852297845058274106122553348541259765625	0.2505770975856604909637326272786594927310943603515625	0.27987800601428169944284718440030701458454132080078125	0.32176764178286665352146656005061231553554534912109375	-0.8195075009299627	1.13418906432031	UBB
positive regulation of cell migration (GO:0030335)	1/280	0.23509301306835206357703782487078569829463958740234375	0.261672000214614841606675099683343432843685150146484375	0.30085536276619706530510711672832258045673370361328125	0.334869265244541025605684581023524515330791473388671875	-0.8454154842831019	1.1334176542903682	BCL2
neurotrophin TRK receptor signaling pathway (GO:0048011)	1/274	0.230656977033711407809590809847577475011348724365234375	0.25921097579833485280431659703026525676250457763671875	0.295439356154263366160961368223070167005062103271484375	0.33201303850776542336831198554136790335178375244140625	-0.8384052194092534	1.1319417612589577	UBB
regulation of membrane potential (GO:0042391)	1/266	0.22470433926908217614482055068947374820709228515625	0.254981060306961715422602310354704968631267547607421875	0.2881563547802643565631797173409722745418548583984375	0.3269826168691636336660621964256279170513153076171875	-0.8272551619809785	1.1304987858677145	BCL2
cellular response to organic cyclic compound (GO:0071407)	1/291	0.2431628811139970036681035026049357838928699493408203125	0.268092829493192297274362090320209972560405731201171875	0.31068273526260281602873192241531796753406524658203125	0.34253506616492013225894197603338398039340972900390625	-0.8573296715611411	1.1286076235268705	CHEK1
neurotrophin signaling pathway (GO:0038179)	1/278	0.2336170338526567802350797364852041937410831451416015625	0.260443870275928357482797537159058265388011932373046875	0.299054411351479976222123013940290547907352447509765625	0.333395587774616419807216516346670687198638916015625	-0.8328557082906569	1.1204973437576695	UBB
positive regulation of cell motility (GO:2000147)	1/287	0.24023776138801389290478027760400436818599700927734375	0.266549516206701142539969850986381061375141143798828125	0.307124338389878792643372662496403791010379791259765625	0.340761765927817872334770754605415277183055877685546875	-0.8416245027984601	1.1127919205014507	BCL2
single organism cell adhesion (GO:0098602)	1/259	0.2194600131548158639116508084043744020164012908935546875	0.25189252741414824843246833552257157862186431884765625	0.281725458803029960019870259202434681355953216552734375	0.323359763059635374471412205821252427995204925537109375	-0.8059524646888749	1.1112091858873268	BCL2
cellular divalent inorganic cation homeostasis (GO:0072503)	1/271	0.228429830009850787231329150017700158059597015380859375	0.2587884135768001581112685016705654561519622802734375	0.2927165169001304523277440239326097071170806884765625	0.33157356602825760472086358277010731399059295654296875	-0.8141666893443205	1.100545333945258	BCL2
calcium ion homeostasis (GO:0055074)	1/274	0.230656977033711407809590809847577475011348724365234375	0.25921097579833485280431659703026525676250457763671875	0.295439356154263366160961368223070167005062103271484375	0.33201303850776542336831198554136790335178375244140625	-0.8148199877927673	1.1000990341413037	BCL2
positive regulation of cellular component movement (GO:0051272)	1/296	0.2468042785942079486716238534427247941493988037109375	0.27082604511358143728472214206703938543796539306640625	0.31510646239826012315887737713637761771678924560546875	0.34577616517485687541721972593222744762897491455078125	-0.8369564743920006	1.0932983016317732	BCL2
regulation of MAP kinase activity (GO:0043405)	1/273	0.2299152722761688416586167704735998995602130889892578125	0.259210927937164548051640622361446730792522430419921875	0.2945328449647994784044158222968690097332000732421875	0.33201303850776542336831198554136790335178375244140625	-0.8060292855476859	1.0882307418470978	UBB
response to nutrient levels (GO:0031667)	1/291	0.2431628811139970036681035026049357838928699493408203125	0.268092829493192297274362090320209972560405731201171875	0.31068273526260281602873192241531796753406524658203125	0.34253506616492013225894197603338398039340972900390625	-0.8245118209529996	1.0854054836584697	BCL2
positive regulation of neurogenesis (GO:0050769)	1/283	0.2373019334819884418319446695022634230554103851318359375	0.263710733710508626881363625216181389987468719482421875	0.303548597831505395649998035878525115549564361572265625	0.3373298408334217679538369338843040168285369873046875	-0.8026438951920046	1.0698460402257948	BCL2
dephosphorylation (GO:0016311)	1/278	0.2336170338526567802350797364852041937410831451416015625	0.260443870275928357482797537159058265388011932373046875	0.299054411351479976222123013940290547907352447509765625	0.333395587774616419807216516346670687198638916015625	-0.7911209883541516	1.064348790814085	BCL2
negative regulation of proteolysis (GO:0045861)	1/302	0.25115204711185301622577981106587685644626617431640625	0.274734398953341563132113378742360509932041168212890625	0.3203795436106664507036612121737562119960784912109375	0.350462129865189098154587554745376110076904296875	-0.8140594072140802	1.0517244337662919	USP44
positive regulation of locomotion (GO:0040017)	1/304	0.252596011983743762296938939471147023141384124755859375	0.27502276071127240708591443762998096644878387451171875	0.322128700090605957218059529623133130371570587158203125	0.350728911780893437555306491049122996628284454345703125	-0.8122624052140248	1.048550691099377	BCL2
response to oxidative stress (GO:0006979)	1/290	0.2424326030572579726563020585672347806394100189208984375	0.268092829493192297274362090320209972560405731201171875	0.3097947576755013532334714909666217863559722900390625	0.34253506616492013225894197603338398039340972900390625	-0.7961024034275714	1.0480067019963686	BCL2
divalent inorganic cation homeostasis (GO:0072507)	1/291	0.2431628811139970036681035026049357838928699493408203125	0.268092829493192297274362090320209972560405731201171875	0.31068273526260281602873192241531796753406524658203125	0.34253506616492013225894197603338398039340972900390625	-0.781123308843838	1.0282878926497285	BCL2
DNA unwinding involved in DNA replication (GO:0006268)	1/10	0.0094616101772955381321583701037525315769016742706298828125	0.057097729466040580970087603418505750596523284912109375	0.01378136564191127615142118401081461342982947826385498046875	0.0875743143972362025895250781104550696909427642822265625	-0.3579427016125282	1.0247867072021175	MCM6
epithelial cell differentiation (GO:0030855)	1/303	0.251874359581268081331728581062634475529193878173828125	0.27502276071127240708591443762998096644878387451171875	0.321254653994793581972544416203163564205169677734375	0.350728911780893437555306491049122996628284454345703125	-0.7842725059518779	1.0124184904377043	BCL2
response to extracellular stimulus (GO:0009991)	1/313	0.259061273698805549781098989114980213344097137451171875	0.28118607191842404091630669427104294300079345703125	0.32994742169273572063303845425252802670001983642578125	0.358126161123015929188539985261741094291210174560546875	-0.7955514267848306	1.0093468441359719	BCL2
ear development (GO:0043583)	1/9	0.00851927944423767902204502888707793317735195159912109375	0.05442096371315620351172270829920307733118534088134765625	0.0125359653741424804940240989026278839446604251861572265625	0.0833466502450959101366834147484041750431060791015625	-0.3449076706658227	1.0040282425270592	BCL2
negative regulation of protein processing (GO:0010955)	1/316	0.261204561272076973832412249976187013089656829833984375	0.282197818128565369732996259699575603008270263671875	0.332534679411354783251653088882449083030223846435546875	0.359260805113658376885865664007724262773990631103515625	-0.793417320337845	1.0037895197568605	USP44
regulation of homeostatic process (GO:0032844)	1/314	0.259776356534784813590022167772985994815826416015625	0.281525074756301674216985020393622107803821563720703125	0.330810891500031678535975743216113187372684478759765625	0.358506687067476181862701878344523720443248748779296875	-0.7902091048579468	1.001616717755044	BCL2
negative regulation of protein maturation (GO:1903318)	1/316	0.261204561272076973832412249976187013089656829833984375	0.282197818128565369732996259699575603008270263671875	0.332534679411354783251653088882449083030223846435546875	0.359260805113658376885865664007724262773990631103515625	-0.7908449046926879	1.0005350358946128	USP44
negative regulation of calcium ion transport into cytosol (GO:0010523)	1/9	0.00851927944423767902204502888707793317735195159912109375	0.05442096371315620351172270829920307733118534088134765625	0.0125359653741424804940240989026278839446604251861572265625	0.0833466502450959101366834147484041750431060791015625	-0.3417644407393969	0.9948782818642664	BCL2
positive regulation of nervous system development (GO:0051962)	1/313	0.259061273698805549781098989114980213344097137451171875	0.28118607191842404091630669427104294300079345703125	0.32994742169273572063303845425252802670001983642578125	0.358126161123015929188539985261741094291210174560546875	-0.7789963000979316	0.9883427150336905	BCL2
male gamete generation (GO:0048232)	1/354	0.287849494322382992717024308149120770394802093505859375	0.30393775911079412566095925285480916500091552734375	0.36450058863221135307952636139816604554653167724609375	0.384872978027063050721068293569260276854038238525390625	-0.8284649565412188	0.9866457078974563	RAD23B
spermatogenesis (GO:0007283)	1/353	0.287160129167196298549669108979287557303905487060546875	0.30393775911079412566095925285480916500091552734375	0.36367823139270127885680494728148914873600006103515625	0.384872978027063050721068293569260276854038238525390625	-0.8278248626986815	0.9858833994408287	RAD23B
nuclear division (GO:0000280)	1/298	0.248256184996822060195853509867447428405284881591796875	0.27199227791971569700990585261024534702301025390625	0.316868434549319955007007365566096268594264984130859375	0.3471646328369508704980717084254138171672821044921875	-0.7537045994022238	0.9813095225861558	USP44
positive regulation of organelle organization (GO:0010638)	1/340	0.2781406560749200007620629548910073935985565185546875	0.29682491388758636130518198115169070661067962646484375	0.3528957132631429516322896233759820461273193359375	0.376601684841125050606791546670137904584407806396484375	-0.8044120342210653	0.9770491770029254	BCL2
morphogenesis of an epithelium (GO:0002009)	1/296	0.2468042785942079486716238534427247941493988037109375	0.27082604511358143728472214206703938543796539306640625	0.31510646239826012315887737713637761771678924560546875	0.34577616517485687541721972593222744762897491455078125	-0.7463636448099628	0.9749588302823116	BCL2
