sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CSNK1D_2	CSNK1D	261.4/214.06/254.34/201.88/228.81/213.78	240.47/225.2/239.84	228.02	235.06	577.75	456.04	0.32977	0.62921	0.37079	0.74157	0.96312	True
POLN_4	POLN	22.731/26.019/29.028/12.487/15.128/31.813	21.96/19.777/17.06	21.663	19.495	60.855	43.326	0.32933	0.37064	0.62936	0.74128	0.96312	False
KAT2A_2	KAT2A	119.34/85.153/92.614/110.31/96.441/80.168	91.136/107.18/105.37	96.403	100.96	224.75	192.81	0.32852	0.62874	0.37126	0.74252	0.9635	True
PSMB4_4	PSMB4	31.255/17.74/17.97/22.894/29.311/27.995	20.313/24.88/20.07	23.92	21.647	34.824	47.839	0.32852	0.37109	0.62891	0.74218	0.96348	False
ERCC3_6	ERCC3	75.296/73.326/74.644/74.924/82.259/64.898	65.332/102.07/71.249	74.048	78.034	30.868	148.1	0.32756	0.62838	0.37162	0.74324	0.96401	True
CHD4_1	CHD4	86.661/73.326/109.2/82.209/61.458/67.443	75.214/89.314/84.295	78.638	82.732	291.99	157.28	0.32647	0.62797	0.37203	0.74407	0.96434	True
POLR2B_5	POLR2B	217.36/192.78/254.34/225.81/228.81/218.87	217.96/206.7/221.78	222.25	215.38	397.92	444.51	0.32592	0.37224	0.62776	0.74448	0.96434	False
CINP_1	CINP	29.834/22.471/27.646/34.34/37.82/31.813	28/26.156/29.102	30.248	27.726	28.791	60.497	0.32433	0.37281	0.62719	0.74562	0.96434	False
BRIP1_5	BRIP1	144.91/163.21/147.91/149.85/139.93/161.61	149.88/170.34/150.53	151	156.63	86.415	302	0.32419	0.6271	0.3729	0.74579	0.96434	True
MCM8_3	MCM8	56.827/34.298/42.851/58.275/29.311/54.718	42.823/44.019/57.2	44.542	47.597	156.57	89.084	0.32365	0.6269	0.3731	0.74621	0.96434	True
CHAF1B_6	CHAF1B	95.185/113.54/107.82/125.91/125.75/99.256	116.94/89.314/113.4	110.61	105.8	169.34	221.22	0.3232	0.37327	0.62673	0.74654	0.96434	False
INO80_5	INO80	994.47/949.69/928.9/964.65/951.18/928.94	950.34/979.91/970.39	952.71	966.8	606.07	1905.4	0.32281	0.62658	0.37342	0.74684	0.96434	True
CRY2_2	CRY2	184.69/196.32/174.17/176.9/191.94/176.88	203.13/172.89/193.68	183.3	189.47	82.333	366.6	0.32233	0.6264	0.3736	0.74721	0.96434	True
CIB1_3	CIB1	90.923/108.81/123.02/78.046/97.387/103.07	98.822/82.297/104.37	99.211	94.682	238.8	198.42	0.32151	0.37391	0.62609	0.74783	0.96434	False
REV3L_5	REV3L	0/5.9134/2.7646/2.0812/1.891/0	0/1.2759/1.0035	0.85278	0.43349	6.6612	1.7056	0.32106	0.15771	0.84229	0.31543	0.80576	False
MCM6_2	MCM6	80.979/82.787/87.084/73.884/86.041/67.443	80.156/78.469/92.323	79.387	83.429	58.112	158.77	0.32079	0.62581	0.37419	0.74837	0.96434	True
CDKN1B_4	CDKN1B	39.779/55.586/64.968/60.356/45.384/57.263	56.548/48.485/45.158	53.147	49.841	90.71	106.29	0.32065	0.37424	0.62576	0.74847	0.96434	False
PSMD2_4	PSMD2	15.627/39.028/24.881/30.178/19.856/31.813	20.313/24.242/26.091	25.722	23.422	74.208	51.444	0.32061	0.37415	0.62585	0.74829	0.96434	False
CSNK1D_1	CSNK1D	4.262/13.009/6.9115/12.487/14.183/17.815	19.215/12.121/7.0246	10.335	11.792	26.228	20.671	0.32041	0.62131	0.37869	0.75737	0.96526	True
CEP192_3	CEP192	5.6827/11.827/13.823/7.2843/15.128/15.27	13.725/9.5694/14.049	10.781	12.267	17.523	21.562	0.32003	0.6217	0.3783	0.7566	0.96526	True
POLR2D_5	POLR2D	228.73/256.64/257.11/216.45/236.38/213.78	230.04/246.89/246.86	234.22	241.13	358.97	468.43	0.3195	0.62533	0.37467	0.74935	0.96434	True
PSMA7_2	PSMA7	31.255/16.557/27.646/32.259/27.42/27.995	20.862/32.536/21.074	26.603	24.277	31.647	53.207	0.31893	0.37481	0.62519	0.74961	0.96434	False
SMC3_1	SMC3	19.889/22.471/27.646/28.097/21.747/27.995	23.607/24.242/19.067	24.407	22.181	13.643	48.814	0.31865	0.37485	0.62515	0.74969	0.96434	False
POLE2_3	POLE2	55.406/70.961/67.732/66.599/74.695/73.806	60.94/70.814/61.214	67.875	64.164	49.664	135.75	0.31847	0.37506	0.62494	0.75013	0.96434	False
NHEJ1_1	NHEJ1	48.303/28.384/35.94/30.178/28.365/29.268	30.745/35.726/40.14	32.754	35.328	61.812	65.509	0.31795	0.62473	0.37527	0.75054	0.96434	True
MGMT_3	MGMT	103.71/88.701/78.791/84.29/68.076/87.803	91.685/86.125/88.309	84.545	88.677	139.91	169.09	0.31774	0.62466	0.37534	0.75069	0.96434	True
ERCC1_4	ERCC1	119.34/132.46/131.32/139.44/139.93/110.71	111.45/146.73/145.51	128.41	133.51	135	256.83	0.31764	0.62462	0.37538	0.75076	0.96434	True
DNAJC2_6	DNAJC2	505.76/505/478.27/479.72/478.42/455.56	477.64/479.75/463.62	483.48	473.61	361.2	966.96	0.31724	0.37553	0.62447	0.75106	0.96434	False
AURKB_6	AURKB	299.76/307.5/290.28/288.25/336.6/306.68	303.6/311.32/322.13	304.44	312.26	306.6	608.88	0.31692	0.62435	0.37565	0.7513	0.96434	True
CDC16_6	CDC16	92.344/79.239/80.173/105.1/107.79/109.44	87.842/84.849/99.347	94.833	90.469	190.16	189.67	0.31681	0.37569	0.62431	0.75139	0.96434	False
TOPBP1_1	TOPBP1	198.89/217.61/199.05/180.03/190.99/159.06	192.7/220.73/177.62	190.05	196.22	396.08	380.1	0.31669	0.62426	0.37574	0.75148	0.96434	True
POLL_5	POLL	194.63/204.6/170.02/176.9/215.57/150.16	221.8/193.94/159.56	183.97	190.04	585.21	367.95	0.31642	0.62416	0.37584	0.75168	0.96434	True
RECQL4_5	RECQL4	76.716/75.691/71.879/84.29/95.496/86.531	81.803/81.659/93.326	81.392	85.426	75.715	162.78	0.31623	0.62409	0.37591	0.75183	0.96434	True
PARP3_6	PARP3	220.2/282.66/261.25/248.71/290.27/285.04	271.21/232.22/315.1	263.49	270.74	729.27	526.97	0.31594	0.62397	0.37603	0.75205	0.96434	True
UBE2N_5	UBE2N	100.87/96.98/99.525/106.14/108.73/118.34	93.881/103.99/103.36	104.86	100.3	60.989	209.73	0.3151	0.37634	0.62366	0.75269	0.96473	False
ERCC4_4	ERCC4	19.889/18.923/19.352/16.65/19.856/8.9076	25.254/14.673/17.06	16.673	18.493	18.603	33.347	0.31506	0.62291	0.37709	0.75418	0.96526	True
RAD9B_6	RAD9B	35.517/53.22/30.41/29.137/41.602/48.356	39.529/29.346/40.14	38.722	35.977	96.507	77.443	0.31184	0.37758	0.62242	0.75515	0.96526	False
ING1_1	ING1	305.45/208.15/199.05/226.85/226.92/232.87	225.09/229.03/218.77	230.94	224.26	1424.8	461.88	0.31113	0.37785	0.62215	0.7557	0.96526	False
APITD1_4	APITD1	25.572/20.106/15.205/17.69/14.183/13.998	9.3332/21.053/19.067	17.371	15.538	20.215	34.742	0.31093	0.37693	0.62307	0.75385	0.96526	False
NUDT1_3	NUDT1	142.07/146.65/164.49/138.4/156.01/164.15	169.64/146.73/155.54	151.62	157.03	126.55	303.23	0.31066	0.62197	0.37803	0.75606	0.96526	True
HAUS4_1	HAUS4	522.81/429.31/534.95/531.76/487.88/501.37	501.8/514.83/512.79	499.96	509.78	1579.2	999.92	0.31039	0.62187	0.37813	0.75626	0.96526	True
MPG_5	MPG	98.027/73.326/74.644/83.249/86.041/120.89	82.901/79.745/89.312	88.007	83.893	320.44	176.01	0.31012	0.37823	0.62177	0.75647	0.96526	False
BRIP1_2	BRIP1	215.94/236.54/225.31/199.8/211.79/211.24	237.17/209.25/186.65	216.46	210.02	161.67	432.93	0.30974	0.37838	0.62162	0.75676	0.96526	False
PSMB6_5	PSMB6	299.76/283.84/319.31/317.39/308.23/315.58	328.86/302.39/269.94	307.1	299.42	184.59	614.19	0.30966	0.37841	0.62159	0.75682	0.96526	False
TRAF3IP3_4	TRAF3IP3	173.32/189.23/204.58/188.35/169.25/223.96	185.02/209.89/195.68	190.57	196.6	414.05	381.15	0.30875	0.62125	0.37875	0.75751	0.96526	True
CCNH_6	CCNH	85.241/73.326/80.173/98.859/82.259/91.621	77.959/80.383/84.295	84.857	80.837	80.719	169.71	0.30859	0.37882	0.62118	0.75763	0.96526	False
CDC20_6	CDC20	207.42/221.16/170.02/210.2/174.92/169.24	175.13/222.01/196.69	190.99	197.02	544.04	381.98	0.30849	0.62115	0.37885	0.75771	0.96526	True
HAUS8_6	HAUS8	117.92/99.345/113.35/86.371/92.659/105.62	97.724/86.125/110.39	101.94	97.577	146.83	203.89	0.30574	0.3799	0.6201	0.7598	0.96623	False
ALKBH1_4	ALKBH1	390.69/319.32/342.81/325.71/336.6/307.95	321.17/341.95/322.13	336.19	328.28	841.11	672.39	0.30531	0.38006	0.61994	0.76013	0.96623	False
NonTargetControl_0034	NonTargetControl_0034	109.39/106.44/99.525/93.656/122.92/100.53	114.19/131.42/87.305	105.01	109.43	104.19	210.03	0.30449	0.61962	0.38038	0.76075	0.96623	True
MCM4_6	MCM4	8.5241/7.0961/9.676/7.2843/5.673/5.0901	8.7842/8.9314/7.0246	7.0555	8.1993	2.9704	14.111	0.30449	0.60779	0.39221	0.78442	0.97259	True
SUPT3H_2	SUPT3H	38.358/28.384/37.322/49.95/38.766/38.175	39.529/43.381/39.137	37.986	40.638	47.309	75.972	0.30426	0.61953	0.38047	0.76093	0.96623	True
RAD18_5	RAD18	120.76/138.37/131.32/133.2/143.72/128.52	137.25/130.78/144.51	132.45	137.4	63.199	264.9	0.30417	0.6195	0.3805	0.761	0.96623	True
CINP_5	CINP	389.27/350.07/362.16/376.7/364.96/358.85	371.68/377.03/376.32	366.78	375	194.14	733.57	0.30342	0.61921	0.38079	0.76157	0.96623	True
TERF1_3	TERF1	250.04/193.96/226.7/213.33/212.74/218.87	250.35/204.15/222.78	218.63	224.97	344.63	437.26	0.30317	0.61912	0.38088	0.76176	0.96623	True
ATM_6	ATM	42.62/29.567/45.616/42.665/37.82/33.085	49.411/40.191/34.119	38.122	40.769	39.136	76.244	0.30316	0.61911	0.38089	0.76177	0.96623	True
STAG2_4	STAG2	186.11/195.14/183.84/216.45/172.08/178.15	177.33/193.3/176.62	188.11	182.26	246.16	376.22	0.30168	0.38145	0.61855	0.7629	0.96695	False
DNAJA3_6	DNAJA3	53.986/35.48/44.233/40.584/31.202/31.813	41.725/43.381/26.091	38.804	36.149	76.169	77.608	0.30139	0.38156	0.61844	0.76311	0.96695	False
PSMD1_3	PSMD1	48.303/53.22/56.674/49.95/69.022/66.171	48.862/50.399/62.218	56.704	53.511	73.937	113.41	0.29983	0.38215	0.61785	0.7643	0.9674	False
POLG2_6	POLG2	444.67/417.49/435.42/458.91/433.04/418.66	439.21/417.86/474.66	434.46	443.3	248.6	868.92	0.29978	0.61783	0.38217	0.76435	0.9674	True
PRIM1_5	PRIM1	5.6827/5.9134/4.1469/8.3249/11.346/15.27	10.98/8.9314/7.0246	7.6631	8.8335	18.243	15.326	0.29895	0.60764	0.39236	0.78471	0.97259	True
RMI1_5	RMI1	215.94/223.53/218.4/234.14/190.05/180.7	221.25/207.34/218.77	209.59	215.7	426.33	419.18	0.29839	0.6173	0.3827	0.76541	0.96763	True
POLR2J_1	POLR2J	9.9447/7.0961/8.2938/6.2437/5.673/6.3626	3.8431/7.0176/8.0281	7.1364	6.0101	2.553	14.273	0.29812	0.36408	0.63592	0.72816	0.96096	False
CUL4A_2	CUL4A	201.74/190.41/207.34/197.72/197.61/223.96	222.35/183.09/223.78	202.86	208.86	135.13	405.72	0.2976	0.61699	0.38301	0.76601	0.96763	True
FANCB_1	FANCB	49.724/39.028/27.646/32.259/39.711/38.175	41.176/31.26/32.112	37.14	34.576	56.712	74.28	0.29746	0.38305	0.61695	0.76611	0.96763	False
NonTargetControl_0049	NonTargetControl_0049	49.724/60.317/62.203/59.315/56.73/52.173	63.685/60.606/55.193	56.564	59.724	23.91	113.13	0.29706	0.61679	0.38321	0.76642	0.96763	True
SMEK1_2	SMEK1	204.58/210.52/190.76/170.66/180.59/199.78	178.98/195.22/185.65	192.31	186.5	229.25	384.62	0.2965	0.38342	0.61658	0.76685	0.96763	False
POLE2_5	POLE2	95.185/75.691/102.29/88.452/79.422/105.62	100.47/81.021/103.36	90.43	94.406	147.25	180.86	0.29566	0.61626	0.38374	0.76749	0.96763	True
CHAF1B_5	CHAF1B	193.21/172.67/175.55/164.42/184.37/143.79	177.88/176.71/176.62	171.6	177.07	294.36	343.19	0.29544	0.61617	0.38383	0.76766	0.96763	True
PPP2R1A_1	PPP2R1A	149.17/167.94/143.76/155.05/144.66/171.79	146.04/169.06/166.58	155.02	160.22	143.29	310.04	0.29527	0.61611	0.38389	0.76778	0.96763	True
ABCF2_2	ABCF2	12.786/8.2787/15.205/22.894/11.346/20.36	12.078/12.121/14.049	14.295	12.718	31.743	28.59	0.29503	0.38166	0.61834	0.76333	0.96695	False
TREX1_2	TREX1	132.12/118.27/121.64/133.2/104.95/125.98	119.14/109.09/125.44	122.31	117.69	109.29	244.62	0.29498	0.38401	0.61599	0.76801	0.96763	False
CLSPN_2	CLSPN	387.84/382/405.01/372.54/368.75/357.58	408.46/411.48/344.2	378.66	386.76	274.04	757.31	0.29449	0.61581	0.38419	0.76838	0.96763	True
PSMB2_5	PSMB2	11.365/13.009/27.646/8.3249/13.237/17.815	18.666/15.949/13.046	14.156	15.72	47.862	28.312	0.29387	0.61407	0.38593	0.77187	0.96763	True
IGF1_3	IGF1	163.38/165.57/171.4/169.62/163.57/160.34	153.72/179.9/180.63	165.6	170.95	17.321	331.21	0.29351	0.61544	0.38456	0.76913	0.96763	True
TERF2_4	TERF2	412/435.23/398.1/391.27/417.91/447.92	390.9/437/449.57	416.61	425.06	466.96	833.22	0.29271	0.61513	0.38487	0.76974	0.96763	True
RFC5_4	RFC5	157.7/172.67/152.05/185.23/171.14/139.98	161.96/165.87/144.51	162.44	157.16	266.94	324.88	0.2927	0.38488	0.61512	0.76975	0.96763	False
MCM9_4	MCM9	298.34/320.51/268.16/284.09/277.03/260.87	278.35/259.01/342.2	284.16	291.11	474.29	568.31	0.29178	0.61477	0.38523	0.77045	0.96763	True
PSMD9_2	PSMD9	117.92/131.28/145.14/162.34/131.42/165.43	150.43/130.78/158.55	141.21	146.11	357.04	282.43	0.29147	0.61465	0.38535	0.77069	0.96763	True
AURKB_4	AURKB	75.296/69.778/78.791/97.818/69.967/113.25	93.332/82.297/64.225	82.743	79.015	312.11	165.49	0.28975	0.386	0.614	0.77201	0.96763	False
TUBB4B_4	TUBB4B	429.04/508.55/486.57/510.94/450.06/479.74	466.66/460.61/475.66	476.55	467.6	1055.2	953.09	0.28969	0.38603	0.61397	0.77205	0.96763	False
RAD21_1	RAD21	32.676/14.192/34.557/18.731/24.583/21.633	29.647/31.898/17.06	23.296	25.272	64.587	46.592	0.28952	0.61379	0.38621	0.77243	0.96763	True
RMI2_1	RMI2	95.185/81.605/93.996/89.493/74.695/81.441	91.136/77.193/78.274	85.747	81.965	65.802	171.49	0.28882	0.38636	0.61364	0.77272	0.96763	False
CDKN1A_6	CDKN1A	159.12/173.85/153.43/154.01/142.77/134.89	162.51/149.92/160.56	152.52	157.56	181.53	305.04	0.28874	0.61361	0.38639	0.77278	0.96763	True
UNG_4	UNG	126.44/119.45/95.378/135.28/116.3/123.43	117.49/121.85/130.46	118.7	123.15	181.49	237.41	0.28851	0.61352	0.38648	0.77296	0.96763	True
POLR2H_3	POLR2H	183.27/193.96/230.84/203.96/186.26/220.14	199.29/179.9/211.74	202.34	196.54	364.9	404.68	0.28849	0.38648	0.61352	0.77297	0.96763	False
APEX2_4	APEX2	116.5/96.98/87.084/98.859/94.55/86.531	80.705/96.97/100.35	96.264	92.262	119.7	192.53	0.28847	0.38649	0.61351	0.77298	0.96763	False
UBE2A_3	UBE2A	198.89/198.69/222.55/225.81/208.01/187.06	217.96/211.16/207.73	206.38	212.24	226.04	412.77	0.28831	0.61344	0.38656	0.77311	0.96763	True
TOPBP1_4	TOPBP1	22.731/17.74/17.97/20.812/12.292/24.178	13.725/17.225/21.074	18.85	17.081	18.464	37.699	0.28807	0.38599	0.61401	0.77198	0.96763	False
RPA1_6	RPA1	103.71/99.345/106.44/85.331/91.714/106.89	98.273/93.142/92.323	98.573	94.543	76.083	197.15	0.287	0.38705	0.61295	0.77411	0.96824	False
ATXN3_2	ATXN3	58.248/63.865/71.879/61.396/72.804/71.261	88.391/50.399/56.197	66.331	63.028	38.551	132.66	0.28681	0.38713	0.61287	0.77426	0.96824	False
PPP4R1_2	PPP4R1	248.62/227.07/295.81/236.22/241.1/260.87	226.74/274.96/233.82	250.67	244.28	600.57	501.35	0.28542	0.38766	0.61234	0.77532	0.96895	False
RRM2B_6	RRM2B	83.82/70.961/53.909/68.681/75.64/57.263	63.136/67.624/62.218	67.596	64.283	126.9	135.19	0.28495	0.38784	0.61216	0.77569	0.96895	False
RAD1_6	RAD1	238.67/251.91/250.19/262.24/224.08/269.77	271.76/246.25/248.87	249.02	255.38	268.78	498.05	0.28469	0.61206	0.38794	0.77588	0.96895	True
XRCC5_3	XRCC5	255.72/214.06/268.16/248.71/233.54/253.23	261.33/245.61/211.74	244.93	238.64	364.37	489.87	0.28417	0.38814	0.61186	0.77628	0.96895	False
PSMA3_2	PSMA3	48.303/30.75/41.469/38.503/36.875/36.903	45.568/31.898/47.165	38.443	40.929	34.08	76.885	0.28356	0.61162	0.38838	0.77675	0.96895	True
HAUS7_5	HAUS7	355.17/385.55/392.57/399.6/405.62/408.48	379.37/408.93/408.43	390.74	398.67	382.01	781.49	0.2834	0.61156	0.38844	0.77687	0.96895	True
POLN_3	POLN	170.48/171.49/165.88/137.36/161.68/192.15	162.51/183.09/167.59	165.7	170.84	315.05	331.39	0.28273	0.61131	0.38869	0.77738	0.96895	True
FANCB_6	FANCB	224.47/214.06/258.49/233.1/255.29/223.96	247.6/251.99/222.78	234.32	240.44	327.96	468.64	0.28261	0.61126	0.38874	0.77747	0.96895	True
POLR2J_6	POLR2J	190.37/171.49/190.76/167.54/162.63/192.15	194.35/170.97/187.66	178.74	184.06	179.44	357.47	0.2816	0.61088	0.38912	0.77825	0.96907	True
UBE2N_6	UBE2N	154.85/178.58/156.2/145.69/176.81/125.98	116.39/149.92/194.68	155.28	150.33	391.65	310.56	0.28094	0.38938	0.61062	0.77875	0.96907	False
TERF1_1	TERF1	105.13/78.057/78.791/90.534/78.477/99.256	80.156/88.038/108.38	87.732	91.451	140.51	175.46	0.28076	0.61055	0.38945	0.7789	0.96907	True
MPG_6	MPG	18.469/27.202/27.646/16.65/21.747/15.27	21.411/17.225/18.063	20.619	18.817	28.593	41.238	0.2807	0.38906	0.61094	0.77813	0.96907	False
RFC4_4	RFC4	69.613/50.855/60.821/64.518/48.221/50.901	59.293/44.019/60.211	56.946	53.965	76.518	113.89	0.27926	0.39002	0.60998	0.78005	0.97009	False
CDC25C_5	CDC25C	161.96/152.57/192.14/163.38/171.14/152.7	194.35/169.7/124.44	165.12	160.11	218.21	330.25	0.27614	0.39122	0.60878	0.78244	0.97237	False
APC_6	APC	95.185/120.63/100.91/114.47/98.332/89.076	92.234/107.82/96.337	102.53	98.58	145.09	205.06	0.27587	0.39133	0.60867	0.78265	0.97237	False
POLR2F_1	POLR2F	48.303/49.672/40.086/36.422/52.948/55.991	52.705/55.502/41.144	46.71	49.374	57.216	93.421	0.27558	0.60856	0.39144	0.78287	0.97237	True
SMC3_4	SMC3	144.91/149.02/165.88/154.01/159.79/171.79	169.1/151.2/138.48	157.29	152.41	104.53	314.58	0.27493	0.39168	0.60832	0.78337	0.97257	False
CETN2_2	CETN2	166.22/160.84/143.76/138.4/171.14/169.24	166.9/167.78/153.54	157.74	162.61	192.55	315.49	0.27376	0.60786	0.39214	0.78427	0.97259	True
DNAJA3_2	DNAJA3	39.779/49.672/48.38/49.95/48.221/49.628	44.47/50.399/56.197	47.46	50.127	15.244	94.919	0.27375	0.60786	0.39214	0.78428	0.97259	True
POLD1_1	POLD1	117.92/131.28/117.49/114.47/111.57/127.25	98.273/132.7/118.41	119.8	115.58	58.459	239.59	0.27213	0.39276	0.60724	0.78552	0.97319	False
ORC4_4	ORC4	18.469/15.375/4.1469/7.2843/4.7275/8.9076	10.98/4.4657/8.0281	8.4543	7.3362	36.44	16.909	0.27193	0.38051	0.61949	0.76103	0.96623	False
SMUG1_6	SMUG1	12.786/11.827/2.7646/11.447/12.292/6.3626	4.3921/8.2935/11.039	8.5089	7.3887	17.969	17.018	0.27155	0.38086	0.61914	0.76173	0.96623	False
CLSPN_3	CLSPN	103.71/115.9/111.97/125.91/144.66/157.79	125.72/116.11/121.42	125.29	121.02	432.68	250.58	0.26975	0.39368	0.60632	0.78735	0.97504	False
CIB1_6	CIB1	147.75/152.57/154.82/125.91/152.23/153.97	152.62/167.78/137.48	147.5	152.13	121.88	295.01	0.26917	0.6061	0.3939	0.7878	0.97518	True
CIB1_4	CIB1	38.358/42.576/35.94/52.031/54.839/52.173	45.019/44.657/39.137	45.385	42.851	65.221	90.77	0.26599	0.39512	0.60488	0.79024	0.97679	False
TUBB1_3	TUBB1	302.6/270.83/261.25/276.8/290.27/282.5	282.19/303.67/274.96	280.4	286.69	213.18	560.79	0.26559	0.60472	0.39528	0.79055	0.97679	True
CETN2_5	CETN2	123.6/134.83/163.11/158.17/159.79/137.43	155.92/159.49/135.47	145.38	149.91	266.94	290.76	0.26558	0.60472	0.39528	0.79056	0.97679	True
PALB2_2	PALB2	63.93/69.778/58.056/67.64/71.858/61.081	85.646/60.606/61.214	65.21	68.239	28.167	130.42	0.26526	0.6046	0.3954	0.79081	0.97679	True
ANAPC1_4	ANAPC1	259.98/237.72/251.58/245.59/227.87/253.23	261.88/244.34/215.75	245.76	239.89	135.37	491.52	0.26469	0.39563	0.60437	0.79125	0.97679	False
PSMA8_5	PSMA8	76.716/73.326/52.527/65.559/56.73/49.628	74.665/67.624/53.186	61.583	64.518	126.24	123.17	0.26445	0.60428	0.39572	0.79144	0.97679	True
ORC2_6	ORC2	18.469/14.192/11.058/10.406/2.8365/11.453	10.98/14.035/9.0316	9.9903	11.167	28.834	19.981	0.26317	0.59869	0.40131	0.80262	0.97919	True
CRY1_6	CRY1	48.303/28.384/56.674/43.706/46.33/66.171	50.509/47.209/50.175	46.732	49.275	165.03	93.465	0.26303	0.60373	0.39627	0.79253	0.97769	True
ING1_5	ING1	48.303/54.403/58.056/54.112/67.131/68.716	49.411/57.416/59.207	58.004	55.176	64.053	116.01	0.26262	0.39642	0.60358	0.79284	0.97769	False
FAN1_5	FAN1	110.81/131.28/181.08/96.777/128.59/99.256	124.08/116.75/112.39	121.73	117.64	981.5	243.46	0.2622	0.39658	0.60342	0.79316	0.97769	False
RPA4_6	RPA4	110.81/121.82/105.05/106.14/101.17/117.07	122.43/114.83/105.37	110.12	114	61.441	220.23	0.26143	0.60312	0.39688	0.79376	0.97801	True
PCNA_4	PCNA	248.62/205.79/205.96/221.65/242.05/231.6	218.51/203.51/238.84	225.34	219.81	326.34	450.68	0.26051	0.39723	0.60277	0.79447	0.97807	False
DMC1_2	DMC1	90.923/73.326/60.821/70.762/69.022/62.353	70.822/77.193/56.197	70.568	67.477	117.37	141.14	0.26018	0.39736	0.60264	0.79473	0.97807	False
PSMC6_3	PSMC6	206/203.42/199.05/184.19/208.01/226.51	198.74/218.18/211.74	204.15	209.4	188.63	408.29	0.25984	0.60251	0.39749	0.79499	0.97807	True
PPP4R1_5	PPP4R1	304.02/294.49/254.34/308.02/272.3/268.5	270.11/289.63/270.95	282.92	276.75	469.33	565.84	0.25921	0.39774	0.60226	0.79547	0.97807	False
RRN3_5	RRN3	127.86/156.11/113.35/144.65/125.75/147.61	140/136.52/141.49	135.08	139.32	260.47	270.16	0.25815	0.60185	0.39815	0.79629	0.97836	True
CHEK2_2	CHEK2	196.05/219.98/232.23/207.08/214.63/203.6	239.92/197.13/216.76	211.94	217.24	165.77	423.88	0.25719	0.60148	0.39852	0.79704	0.97836	True
REPIN1_1	REPIN1	196.05/191.59/187.99/178.99/182.48/189.6	176.23/171.61/201.71	187.7	182.72	38.362	375.4	0.25708	0.39856	0.60144	0.79712	0.97836	False
RAD51B_6	RAD51B	294.08/348.89/315.16/310.1/332.82/311.77	352.46/303.67/320.12	318.33	324.8	370.53	636.65	0.25639	0.60118	0.39882	0.79765	0.97836	True
TDP1_2	TDP1	356.59/421.03/353.87/355.89/392.38/399.57	362.35/408.93/388.36	379.02	386.07	807.36	758.03	0.25631	0.60114	0.39886	0.79771	0.97836	True
RFC5_5	RFC5	1.4207/7.0961/2.7646/3.1219/7.564/5.0901	1.647/6.3796/3.0105	3.8871	3.1776	6.6387	7.7742	0.25444	0.3462	0.6538	0.6924	0.9545	False
RAD21L1_5	RAD21L1	75.296/50.855/70.497/65.559/60.512/41.993	73.018/51.037/65.228	59.635	62.411	157.49	119.27	0.25412	0.6003	0.3997	0.7994	0.97919	True
POLDIP2_6	POLDIP2	160.54/145.47/201.81/174.82/188.16/202.33	176.23/197.13/174.61	177.59	182.38	528.15	355.18	0.25409	0.60029	0.39971	0.79942	0.97919	True
PIF1_4	PIF1	383.58/309.86/341.43/335.08/350.78/413.57	350.82/339.39/352.23	354.14	347.43	1379.1	708.28	0.25203	0.40051	0.59949	0.80102	0.97919	False
SMEK2_4	SMEK2	44.041/35.48/35.94/39.543/33.093/47.083	42.823/41.467/39.137	38.892	41.114	29.604	77.783	0.25198	0.59947	0.40053	0.80106	0.97919	True
GTF2E2_5	GTF2E2	88.082/123/129.94/115.51/99.278/111.98	124.08/119.3/100.35	110.37	114.1	238.21	220.74	0.2509	0.59905	0.40095	0.80189	0.97919	True
NBN_3	NBN	96.606/113.54/102.29/97.818/102.11/97.984	107.06/103.99/104.37	101.57	105.13	39.121	203.14	0.24949	0.59851	0.40149	0.80298	0.97919	True
PSMA2_3	PSMA2	71.034/50.855/48.38/44.747/44.439/53.446	54.352/58.054/37.13	51.463	48.934	98.255	102.93	0.24928	0.40157	0.59843	0.80315	0.97919	False
RAD23A_1	RAD23A	56.827/44.942/63.585/75.965/67.131/49.628	61.489/52.951/71.249	58.747	61.445	133.52	117.49	0.24897	0.59831	0.40169	0.80339	0.97919	True
RECQL_2	RECQL	44.041/41.394/44.233/46.828/47.275/47.083	40.078/48.485/40.14	45.091	42.727	5.4526	90.182	0.24897	0.40169	0.59831	0.80339	0.97919	False
EP300_6	EP300	71.034/55.586/51.145/62.437/74.695/73.806	55.45/75.279/55.193	64.123	61.305	99.487	128.25	0.24889	0.40172	0.59828	0.80345	0.97919	False
KIF3B_5	KIF3B	235.83/248.36/232.23/198.76/240.16/223.96	237.72/223.29/211.74	229.32	224	298.74	458.63	0.24827	0.40196	0.59804	0.80392	0.97919	False
CHEK2_1	CHEK2	264.25/300.4/268.16/284.09/314.85/302.86	273.41/312.6/263.92	288.5	282.55	412.69	577.01	0.24795	0.40209	0.59791	0.80418	0.97919	False
MBD4_3	MBD4	69.613/50.855/63.585/79.087/55.785/82.713	65.881/84.849/58.204	65.934	68.78	160.8	131.87	0.24784	0.59787	0.40213	0.80426	0.97919	True
TK2_2	TK2	132.12/136.01/135.46/134.24/132.37/129.8	135.61/116.75/136.48	133.32	129.28	5.4842	266.63	0.24725	0.40236	0.59764	0.80471	0.97919	False
