sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
DCLRE1C_6	DCLRE1C	40.478/32.46/37.925/53.292/32.706/22.755	29.384/23.553/69.089/42.104/46.868/30.348	35.429	37.69	105.53	70.993	0.26833	0.60577	0.39423	0.78846	0.88683	True
PRIM1_3	PRIM1	124.81/134.07/107.18/145/129.7/94.056	139.4/97.982/130.21/121.36/169.16/106.47	121.22	125.4	350.12	243.06	0.26789	0.60561	0.39439	0.78878	0.88685	True
MSH2_5	MSH2	62.404/71.976/67.606/59.489/62.029/51.579	68.335/92.329/79.718/55.313/65.908/41.728	62.18	65.16	49.022	124.64	0.26687	0.60522	0.39478	0.78957	0.88739	True
HAUS2_1	HAUS2	30.359/43.75/31.33/43.377/32.706/51.579	42.368/47.107/30.559/24.767/38.812/35.659	38.073	35.761	75.312	76.295	0.26476	0.39559	0.60441	0.79118	0.88856	False
RAD17_3	RAD17	101.2/100.2/117.07/114.02/102.63/121.36	89.519/130.96/96.991/97.416/109.85/111.28	109.1	105.18	84.337	218.74	0.26473	0.39561	0.60439	0.79122	0.88856	False
DICER1_3	DICER1	48.911/35.283/31.33/53.292/24.812/30.341	30.068/37.685/23.916/49.534/45.403/51.086	35.982	38.217	129.11	72.102	0.26314	0.60377	0.39623	0.79245	0.88961	True
OGG1_6	OGG1	97.823/59.275/74.202/68.164/76.69/74.334	69.019/85.734/87.69/64.394/87.877/73.341	74.224	77.421	164.64	148.79	0.26216	0.6034	0.3966	0.7932	0.89011	True
PARP4_3	PARP4	114.69/91.735/138.51/110.3/128.57/113.78	105.24/135.67/104.96/173.37/90.806/122.15	115.32	119.29	259.52	231.22	0.2616	0.60318	0.39682	0.79363	0.89018	True
MTOR_1	MTOR	80.957/74.799/79.149/76.84/76.69/62.198	70.385/61.239/114.26/66.045/76.892/90.285	74.837	78.038	44.646	150.02	0.26128	0.60306	0.39694	0.79387	0.89018	True
IGF1_2	IGF1	35.419/35.283/23.085/32.223/25.939/31.858	34.168/20.727/29.23/21.465/29.292/38.946	30.264	28.24	25.674	60.639	0.25997	0.39741	0.60259	0.79483	0.89036	False
XPA_2	XPA	177.09/175/169.84/190.86/195.11/197.21	170.16/157.34/233.84/189.88/178.68/213.7	183.88	188.87	134.92	368.79	0.25979	0.60249	0.39751	0.79502	0.89036	True
ERCC4_2	ERCC4	5.0598/4.2339/1.6489/0/6.7668/3.0341	2.7334/5.6528/2.6573/0/9.52/0.2529	1.9934	1.4749	8.4765	3.9883	0.25965	0.28359	0.71641	0.56717	0.74634	False
POLR2B_4	POLR2B	180.47/176.41/163.24/173.51/169.17/139.57	135.99/177.12/182.02/165.11/135.48/182.59	166.48	161.75	217.14	333.88	0.25903	0.39781	0.60219	0.79561	0.89036	False
CSNK1D_2	CSNK1D	310.33/255.45/303.4/240.43/272.93/254.86	282.91/308.08/255.1/274.09/276.81/272.12	271.7	277.74	804.94	545.02	0.25898	0.60218	0.39782	0.79565	0.89036	True
CDC26_1	CDC26	231.06/241.33/255.58/226.8/233.45/238.17	217.99/195.02/268.39/219.6/240.93/257.7	237.56	231.91	102.86	476.51	0.25872	0.39793	0.60207	0.79585	0.89036	False
PNKP_3	PNKP	55.658/66.331/72.553/58.249/77.818/56.13	43.735/82.908/67.761/72.649/71.766/69.547	63.912	66.832	86.93	128.11	0.25799	0.60179	0.39821	0.79641	0.89059	True
CIB1_3	CIB1	107.94/129.84/146.76/92.951/116.16/122.88	117.54/137.55/126.22/104.85/141.33/110.01	118.21	122.18	343.89	237.03	0.25766	0.60167	0.39833	0.79667	0.89059	True
RECQL_2	RECQL	52.285/49.396/52.766/55.771/56.39/56.13	51.935/57.47/53.146/66.87/59.317/51.086	53.728	56.388	7.7614	107.69	0.25625	0.60112	0.39888	0.79776	0.89086	True
PARP4_2	PARP4	84.33/101.61/93.989/84.276/96.99/94.056	105.24/92.329/99.648/81.731/85.68/114.06	92.322	95.807	48.506	185.09	0.25614	0.60108	0.39892	0.79785	0.89086	True
FANCD2_1	FANCD2	148.42/122.78/102.23/132.61/137.59/144.12	134.62/118.71/178.04/112.28/100.33/125.94	130.32	126.18	284.35	261.33	0.25607	0.39895	0.60105	0.7979	0.89086	False
ING1_1	ING1	362.62/248.39/237.45/270.18/270.67/277.62	239.17/362.72/271.04/297.2/265.09/266.81	275.18	281.19	1967.7	552.01	0.25577	0.60094	0.39906	0.79813	0.89086	True
RFWD2_5	RFWD2	134.93/165.12/159.95/146.24/150/179.01	135.3/142.26/180.7/160.16/166.97/178.55	155.23	159.73	241.17	311.31	0.2547	0.60052	0.39948	0.79895	0.89124	True
PSMB11_2	PSMB11	283.35/275.2/275.37/283.81/257.14/254.86	252.84/251.55/280.34/241.89/278.28/378.84	271.37	277.3	160.82	544.37	0.25417	0.60032	0.39968	0.79936	0.89124	True
HAUS8_4	HAUS8	35.419/28.226/28.032/22.308/27.067/39.443	49.201/37.685/46.502/22.29/16.111/31.612	29.564	31.519	38.977	59.235	0.25403	0.60024	0.39976	0.79952	0.89124	True
BLM_3	BLM	188.9/198.99/174.79/179.71/196.24/188.11	202.27/187.49/204.61/161.81/190.4/212.94	187.6	192.51	86.571	376.24	0.25354	0.60008	0.39992	0.79985	0.89124	True
SMUG1_3	SMUG1	121.44/149.6/161.6/159.88/137.59/150.19	136.67/153.57/163.42/146.12/134.01/171.97	146.03	150.35	228.02	292.85	0.25225	0.59957	0.40043	0.80085	0.89186	True
RUVBL1_1	RUVBL1	190.59/198.99/237.45/205.73/222.18/233.62	222.09/211.98/235.17/246.84/188.93/214.96	214.04	219.22	368.61	429.32	0.24995	0.59869	0.40131	0.80263	0.8935	True
GTF2H4_6	GTF2H4	45.538/60.686/39.574/40.898/38.345/39.443	17.767/43.338/47.831/61.917/65.908/61.454	43.49	45.818	72.959	87.156	0.2494	0.59847	0.40153	0.80306	0.89359	True
PRIM2_6	PRIM2	70.837/49.396/56.064/54.531/63.157/60.681	86.103/43.338/49.16/54.487/84.947/63.225	58.721	61.423	56.379	117.7	0.24898	0.59831	0.40169	0.80337	0.89359	True
CLSPN_6	CLSPN	69.151/87.501/85.745/87.994/80.073/81.92	66.285/80.082/89.019/92.463/88.609/60.949	81.795	78.611	49.887	163.98	0.24867	0.40181	0.59819	0.80362	0.89359	False
RB1_2	RB1	15.179/22.581/21.436/14.872/29.323/15.17	18.451/13.19/14.615/22.29/30.025/12.392	19.107	17.582	34.142	38.274	0.24642	0.40208	0.59792	0.80415	0.89384	False
SMC3_4	SMC3	172.03/177.82/197.87/183.42/190.6/204.8	160.59/234.59/170.07/179.15/149.39/216.48	187.42	182.64	153.24	375.89	0.24638	0.40269	0.59731	0.80539	0.89487	False
ATXN3_2	ATXN3	69.151/76.21/85.745/73.122/86.84/84.954	90.203/66.892/96.991/78.428/68.837/97.113	79.037	82.127	56.323	158.44	0.24553	0.59698	0.40302	0.80604	0.89526	True
RTEL1_5	RTEL1	188.9/228.63/220.96/209.45/199.62/209.35	232.34/188.43/175.38/245.19/212.37/180.82	209.08	204.1	204.06	419.35	0.24282	0.40407	0.59593	0.80814	0.89726	False
DCLRE1C_3	DCLRE1C	195.65/224.4/216.01/244.15/235.71/223	183.14/226.11/213.91/196.48/218.23/278.69	222.61	217.5	281.92	446.52	0.24217	0.40432	0.59568	0.80865	0.89747	False
PSME1_2	PSME1	254.68/239.92/206.12/225.56/225.56/216.94	198.17/265.68/213.91/246.02/191.86/227.86	227.6	222.44	293.71	456.52	0.24148	0.40459	0.59541	0.80919	0.89773	False
CEP192_3	CEP192	6.7464/14.113/16.489/8.6754/18.045/18.204	11.617/22.611/18.601/17.337/8.7877/10.369	12.845	14.064	25.046	25.724	0.24036	0.59267	0.40733	0.81466	0.90075	True
ESCO1_4	ESCO1	274.92/249.8/225.9/241.67/250.37/204.8	213.89/223.29/240.48/250.14/254.84/229.89	240.24	234.97	572.02	481.89	0.23985	0.40522	0.59478	0.81044	0.89879	False
CACYBP_2	CACYBP	242.87/210.28/186.33/187.14/186.09/192.66	185.87/192.2/268.39/153.55/190.4/197.01	199.92	195.15	508.83	400.98	0.2385	0.40575	0.59425	0.81149	0.89945	False
SGOL2_1	SGOL2	205.77/200.4/207.77/192.1/179.32/221.49	163.32/231.77/224.54/172.54/232.14/166.15	200.71	195.93	207.76	402.55	0.23818	0.40587	0.59413	0.81174	0.89945	False
FANCF_2	FANCF	291.78/399.4/366.06/355.69/345.11/368.64	304.78/390.99/344.12/333.53/361.76/350.01	352.86	346.54	1277.5	707.95	0.23789	0.40598	0.59402	0.81197	0.89945	False
PSMA4_3	PSMA4	5.0598/0/3.2979/4.9574/1.1278/1.517	2.7334/0/2.6573/0.82556/2.9292/1.2645	1.5129	1.1002	6.0137	3.0264	0.23722	0.26492	0.73508	0.52985	0.7194	False
BRCA1_1	BRCA1	146.73/119.96/128.62/143.76/125.19/131.98	120.95/171.47/162.09/155.21/113.51/107.74	132.36	136.19	111.21	265.42	0.235	0.5929	0.4071	0.81421	0.90075	True
TK2_4	TK2	273.23/290.73/275.37/257.78/287.59/321.61	280.86/269.45/314.89/288.95/284.87/298.93	283.71	289.31	470.44	569.15	0.23438	0.59265	0.40735	0.81469	0.90075	True
UBE2I_3	UBE2I	161.91/196.17/181.38/171.03/187.21/159.29	189.29/183.72/139.51/186.58/142.07/196.25	175.67	171.27	213.07	352.3	0.2343	0.40738	0.59262	0.81475	0.90075	False
CHTF8_5	CHTF8	529.59/471.37/484.79/473.43/474.8/500.62	482.45/421.13/522.16/477.17/489.91/501.5	488.68	481.34	511.24	980.6	0.23417	0.40743	0.59257	0.81485	0.90075	False
POLB_2	POLB	404.78/358.47/371.01/376.76/386.83/403.53	431.2/424.9/330.83/392.97/421.81/348.49	383.2	389.68	338.8	768.84	0.23379	0.59243	0.40757	0.81515	0.90075	True
DCLRE1A_5	DCLRE1A	288.41/251.21/290.21/294.96/254.88/285.2	276.07/395.7/259.08/274.09/260.7/250.88	276.91	282.42	369.91	555.49	0.23361	0.59236	0.40764	0.81528	0.90075	True
RRN3_6	RRN3	8.433/5.6452/8.2447/4.9574/6.7668/6.0681	11.617/5.6528/5.3146/13.209/4.3938/8.0928	6.5646	7.406	2.0059	13.142	0.23209	0.57692	0.42308	0.84615	0.91702	True
RAD9B_6	RAD9B	42.165/63.509/36.277/34.702/49.623/57.647	62.869/40.512/73.075/34.674/46.135/42.993	46.138	48.369	138.03	92.466	0.23196	0.59171	0.40829	0.81657	0.90183	True
TUBB1_4	TUBB1	74.21/59.275/61.011/57.01/63.157/63.715	70.385/47.107/69.089/94.114/44.671/81.434	62.839	65.429	36.041	125.96	0.23077	0.59125	0.40875	0.8175	0.90251	True
NBN_6	NBN	166.97/184.88/150.05/180.94/166.91/141.08	143.5/166.76/191.32/163.46/201.38/152.25	164.39	168.57	291.13	329.69	0.23015	0.59101	0.40899	0.81798	0.9027	True
APITD1_4	APITD1	30.359/23.992/18.138/21.069/16.917/16.687	23.234/24.496/17.272/20.639/20.505/28.578	20.698	22.176	28.251	41.463	0.22949	0.59049	0.40951	0.81902	0.90291	True
PSMB1_3	PSMB1	226/213.11/189.63/210.69/216.54/218.45	205.01/208.21/268.39/232.81/219.69/177.28	212.09	216.81	152.28	425.4	0.22892	0.59053	0.40947	0.81893	0.90291	True
HAUS3_3	HAUS3	70.837/56.452/67.606/57.01/75.562/43.994	40.318/89.503/58.46/65.219/93.003/51.086	60.945	63.473	135.78	122.16	0.22871	0.59045	0.40955	0.81909	0.90291	True
PPP4R4_4	PPP4R4	91.076/69.154/70.904/81.797/89.096/72.817	76.536/77.255/66.432/80.079/98.861/94.331	78.667	81.514	91.507	157.7	0.22676	0.58969	0.41031	0.82061	0.90391	True
MNAT1_6	MNAT1	153.48/134.07/125.32/114.02/120.67/133.5	128.47/133.78/120.91/128.79/138.41/150.98	129.59	133.23	189.26	259.86	0.22559	0.58924	0.41076	0.82152	0.90457	True
BUB1_3	BUB1	237.81/254.03/260.53/271.42/271.8/283.68	269.24/239.3/245.8/273.26/270.95/249.36	262.8	257.63	259.57	527.16	0.22503	0.41098	0.58902	0.82196	0.90471	False
PARP1_6	PARP1	116.38/145.36/150.05/162.35/125.19/124.4	140.77/109.29/127.55/141.17/143.53/136.82	136.32	132.62	322.42	273.36	0.22406	0.41136	0.58864	0.82271	0.90482	False
POLN_4	POLN	26.986/31.049/34.628/14.872/18.045/37.926	36.218/15.074/27.901/33.022/24.898/33.888	25.812	27.419	86.655	51.713	0.22349	0.58835	0.41165	0.82329	0.90482	True
POLB_4	POLB	161.91/165.12/145.11/140.05/140.97/153.22	143.5/128.13/140.84/186.58/142.07/146.18	150.75	146.86	115.86	302.31	0.22345	0.41159	0.58841	0.82319	0.90482	False
MAD2L2_5	MAD2L2	50.598/64.92/47.819/52.053/62.029/65.232	58.768/61.239/21.258/86.684/65.175/59.178	56.66	54.293	61.334	113.56	0.22207	0.41213	0.58787	0.82426	0.90541	False
MCM4_6	MCM4	10.12/8.4678/11.543/8.6754/6.7668/6.0681	4.1001/9.4214/7.9718/8.2556/10.985/6.3225	8.4066	7.4955	4.2004	16.832	0.22207	0.39999	0.60001	0.79999	0.89124	False
ORC3_6	ORC3	0/0/0/1.2393/2.2556/3.0341	1.3667/0/0/0/8.7877/5.8167	0.36329	0.55243	2.3755	0.72618	0.22196	0.38025	0.61975	0.76049	0.86993	True
PSMB4_5	PSMB4	114.69/158.07/148.4/126.41/147.74/148.67	108.65/147.92/134.19/136.22/143.53/150.73	139.82	136.1	271.8	280.37	0.22182	0.41223	0.58777	0.82445	0.90541	False
TCEA1_4	TCEA1	305.27/306.25/293.51/329.67/342.85/358.02	360.13/363.66/322.86/326.92/260.7/277.18	321.8	316.17	626.39	645.58	0.22141	0.41238	0.58762	0.82477	0.90542	False
SPICE1_4	SPICE1	504.29/436.09/448.51/436.25/480.44/470.28	426.41/434.32/476.98/512.67/461.35/426.14	461.98	455.26	742.75	927.01	0.2208	0.41262	0.58738	0.82525	0.90561	False
ANKRD17_4	ANKRD17	133.24/124.19/158.3/157.4/138.72/163.84	151.7/191.25/167.41/120.53/140.6/132.52	145.2	148.92	258.8	291.17	0.21829	0.5864	0.4136	0.8272	0.90741	True
RCC1_1	RCC1	69.151/71.976/75.851/60.728/75.562/59.164	53.302/49.933/83.704/61.092/77.624/77.387	68.41	65.882	52.858	137.13	0.21587	0.41454	0.58546	0.82909	0.90887	False
PSMB9_5	PSMB9	269.86/279.44/270.43/213.17/240.22/223	254.21/187.49/237.83/246.02/298.05/314.35	248.04	252.84	773.38	497.54	0.21538	0.58527	0.41473	0.82947	0.90887	True
SMC3_1	SMC3	23.612/26.815/32.979/33.462/25.939/33.375	32.801/28.264/34.545/24.767/25.631/20.991	29.082	27.44	19.546	58.269	0.21515	0.41478	0.58522	0.82957	0.90887	False
DNA2_4	DNA2	53.971/93.146/95.638/83.036/98.118/91.022	90.203/70.66/75.732/109.8/62.978/87.25	84.21	81.417	273.21	168.82	0.215	0.41488	0.58512	0.82977	0.90887	False
RFC3_5	RFC3	37.105/49.396/31.33/27.266/34.962/42.477	38.951/68.776/33.216/35.499/23.434/41.981	36.4	38.206	63.505	72.939	0.21148	0.58374	0.41626	0.83252	0.91155	True
MLH1_6	MLH1	254.68/273.79/255.58/256.54/263.9/273.07	243.27/290.18/231.18/255.92/283.4/249.11	262.81	257.99	76.917	527.18	0.2098	0.41691	0.58309	0.83383	0.91263	False
REV3L_6	REV3L	70.837/64.92/77.5/61.967/62.029/62.198	66.969/82.908/63.775/75.952/50.529/77.64	66.336	68.742	40.332	132.97	0.20867	0.58265	0.41735	0.83471	0.91276	True
POLA2_6	POLA2	65.777/43.75/37.925/45.856/54.134/59.164	47.151/50.875/53.146/72.649/49.064/27.313	50.215	48.122	109.89	100.64	0.20859	0.41738	0.58262	0.83476	0.91276	False
GTF2H5_5	GTF2H5	106.26/74.799/113.78/112.78/110.52/133.5	84.736/152.63/156.78/94.114/102.52/91.044	107.05	110.1	366.09	214.63	0.20838	0.58253	0.41747	0.83493	0.91276	True
FANCC_2	FANCC	99.509/87.501/92.34/95.43/86.84/91.022	72.436/67.834/98.319/75.126/122.3/113.3	92.003	89.178	23.218	184.45	0.20805	0.41759	0.58241	0.83519	0.91276	False
RAD54L_3	RAD54L	278.29/246.98/222.61/251.59/209.77/192.66	217.31/276.99/235.17/222.08/218.23/201.81	231.91	227.45	976.46	465.18	0.20698	0.41801	0.58199	0.83602	0.91317	False
MBD4_4	MBD4	281.66/293.55/334.73/320.99/316.91/298.85	321.18/273.22/328.17/326.92/305.37/323.21	307.26	312.38	390.07	616.4	0.20645	0.58178	0.41822	0.83644	0.91317	True
IGF1R_6	IGF1R	160.23/162.3/196.22/132.61/138.72/180.53	179.04/112.11/158.11/189.88/157.45/155.28	160.27	156.57	587.33	321.41	0.20604	0.41838	0.58162	0.83676	0.91317	False
PSMD11_4	PSMD11	59.031/53.629/51.117/61.967/43.984/60.681	75.169/45.223/53.146/67.696/82.018/33.636	54.693	56.85	47.239	109.62	0.20597	0.58159	0.41841	0.83681	0.91317	True
ORC3_4	ORC3	104.57/90.323/113.78/91.712/116.16/107.71	103.19/146.97/89.019/106.5/110.58/91.802	103.55	106.51	119.41	207.62	0.20482	0.58114	0.41886	0.83772	0.91382	True
REC8_3	REC8	327.2/280.85/305.05/339.58/338.34/294.3	296.58/293/301.6/321.14/315.62/323.46	313.42	308.33	598.32	628.77	0.2028	0.41965	0.58035	0.83929	0.91519	False
ERCC6_6	ERCC6	99.509/97.38/110.48/101.63/93.607/92.539	84.736/88.561/85.033/112.28/117.9/132.27	99.017	101.87	42.467	198.52	0.20226	0.58014	0.41986	0.83972	0.91532	True
RAD21L1_6	RAD21L1	102.88/88.912/103.88/100.39/82.329/75.851	79.952/92.329/96.991/94.94/123.76/84.468	91.73	94.466	139.09	183.9	0.20175	0.57995	0.42005	0.84011	0.9154	True
HFM1_4	HFM1	47.225/70.565/80.798/47.095/41.728/48.545	58.768/36.743/57.132/65.219/57.852/69.294	54.322	56.422	251.87	108.88	0.20129	0.57976	0.42024	0.84047	0.91546	True
EME1_3	EME1	200.71/241.33/232.5/256.54/236.84/197.21	192.71/224.23/211.25/275.74/228.48/262.26	226.48	230.72	557.77	454.27	0.19885	0.57881	0.42119	0.84238	0.9169	True
TERF1_5	TERF1	118.06/153.83/133.56/168.55/127.44/151.7	112.75/133.78/163.42/149.43/125.22/148.45	141.14	137.8	360.34	283.03	0.1983	0.4214	0.5786	0.84281	0.9169	False
NBN_4	NBN	86.017/76.21/92.34/97.908/85.712/86.471	70.385/86.677/70.418/81.731/108.38/96.102	87.188	84.566	53.21	174.79	0.19829	0.42141	0.57859	0.84281	0.9169	False
GTF2E2_2	GTF2E2	349.13/294.96/313.3/334.62/279.69/338.3	284.28/291.12/265.73/340.96/364.69/339.64	317.35	312.36	736.52	636.66	0.198	0.42152	0.57848	0.84305	0.9169	False
SMEK2_4	SMEK2	52.285/42.339/42.872/47.095/39.473/56.13	40.318/40.512/54.474/61.917/51.994/44.004	46.341	48.243	41.388	92.873	0.19732	0.57821	0.42179	0.84357	0.91702	True
PSMB7_5	PSMB7	237.81/217.34/202.82/205.73/173.68/227.55	225.51/156.39/249.78/219.6/194.06/202.07	209.78	205.75	505.36	420.77	0.19668	0.42204	0.57796	0.84408	0.91702	False
GINS2_2	GINS2	3.3732/4.2339/8.2447/4.9574/3.3834/4.5511	11.617/3.7685/5.3146/2.4767/4.3938/7.3341	4.5639	5.1578	3.3247	9.1352	0.1965	0.54829	0.45171	0.90341	0.9505	True
RBBP4_6	RBBP4	227.69/254.03/220.96/268.94/231.2/204.8	211.84/191.25/249.78/250.97/283.4/251.89	233.66	237.91	539.13	468.69	0.19606	0.57772	0.42228	0.84457	0.91702	True
FANCF_5	FANCF	123.12/132.66/122.02/121.46/138.72/144.12	147.6/120.59/168.74/110.63/107.65/156.29	130.06	133.22	93.234	260.79	0.19604	0.57771	0.42229	0.84458	0.91702	True
RNF4_2	RNF4	347.44/338.71/375.96/342.06/357.51/376.22	346.46/287.35/389.29/390.49/343.45/427.4	356	361.22	275.21	714.24	0.19553	0.57751	0.42249	0.84498	0.91702	True
WRN_1	WRN	187.21/194.76/197.87/211.93/181.58/238.17	189.97/200.68/197.97/187.4/188.93/220.02	201.09	197.19	423.3	403.33	0.19418	0.42302	0.57698	0.84603	0.91702	False
GTF2H3_4	GTF2H3	20.239/8.4678/23.085/28.505/22.556/30.341	15.034/23.553/21.258/20.639/32.954/21.496	20.645	21.894	62.767	41.357	0.19417	0.5767	0.4233	0.8466	0.91702	True
MSH2_3	MSH2	113/122.78/112.13/116.5/107.14/83.437	116.17/104.58/111.61/80.905/112.04/112.29	108.38	105.52	186.5	217.3	0.19394	0.42311	0.57689	0.84622	0.91702	False
PSMA1_2	PSMA1	82.643/77.622/64.308/69.403/69.923/94.056	70.385/102.69/100.98/55.313/57.852/97.113	75.709	78.096	118.31	151.77	0.19381	0.57684	0.42316	0.84633	0.91702	True
RAD50_5	RAD50	70.837/64.92/87.394/53.292/83.457/63.715	67.652/71.602/78.39/85.858/78.357/54.12	69.624	71.91	166.47	139.56	0.19352	0.57673	0.42327	0.84655	0.91702	True
TERT_5	TERT	349.13/365.53/387.5/449.88/354.13/417.18	373.11/321.27/395.93/424.34/379.33/466.6	385.59	390.84	1571.5	773.64	0.18881	0.57488	0.42512	0.85024	0.92062	True
TXN_4	TXN	62.404/46.573/51.117/58.249/56.39/53.096	45.785/75.371/47.831/77.603/51.261/48.81	54.398	56.362	31.319	109.03	0.1881	0.5746	0.4254	0.8508	0.92089	True
YBX1_5	YBX1	113/103.02/93.989/101.63/87.968/113.78	105.92/96.098/122.23/103.2/106.18/95.343	101.8	104.47	104.56	204.11	0.18671	0.57405	0.42595	0.85189	0.92173	True
PSMC2_5	PSMC2	0/0/1.6489/0/0/0	0/0/0/0/1.4646/0.7587	0.061112	0.12631	0.50797	0.12204	0.18663	0.25193	0.74807	0.50387	0.69836	True
STAG3_6	STAG3	16.866/2.8226/8.2447/9.9148/4.5112/10.619	12.984/19.785/11.958/2.4767/1.4646/8.8515	7.5777	6.8553	26.689	15.172	0.18546	0.41121	0.58879	0.82241	0.90482	False
GINS2_5	GINS2	175.41/179.24/173.14/151.2/150/147.15	142.14/151.68/182.02/170.07/153.78/200.04	162.14	165.48	216.2	325.15	0.18536	0.57353	0.42647	0.85295	0.92253	True
MCM7_1	MCM7	55.658/56.452/31.33/48.335/63.157/45.511	33.484/73.487/85.033/72.649/30.757/36.417	48.905	50.73	125.28	98.013	0.18436	0.57314	0.42686	0.85373	0.92287	True
CDKN1B_1	CDKN1B	625.73/722.59/732.13/686.6/730.81/637.15	617.75/701.89/712.15/615.04/760.13/690.41	687.76	680.92	2289	1380.3	0.18415	0.42695	0.57305	0.85389	0.92287	False
TRRAP_3	TRRAP	158.54/107.26/143.46/123.93/120.67/119.85	141.45/109.29/128.88/123.01/151.59/102.42	127.88	124.95	348.01	256.42	0.18284	0.42746	0.57254	0.85493	0.92363	False
DCLRE1A_6	DCLRE1A	20.239/23.992/19.787/34.702/38.345/30.341	18.451/32.033/33.216/33.022/25.631/17.197	27.009	25.668	61.174	54.113	0.18226	0.42762	0.57238	0.85524	0.92363	False
ABCF2_4	ABCF2	146.73/153.83/173.14/167.31/157.89/166.87	150.34/137.55/139.51/197.31/186.01/183.6	160.71	163.98	97.321	322.29	0.18205	0.57223	0.42777	0.85554	0.92363	True
TEP1_3	TEP1	340.69/337.3/371.01/358.17/372.17/342.85	360.13/311.85/378.66/388.01/331.73/327.76	353.41	348.58	243.44	709.05	0.18141	0.42802	0.57198	0.85604	0.92383	False
GTF2H1_5	GTF2H1	138.3/145.36/150.05/135.09/137.59/127.43	140.77/118.71/159.44/175.84/153.78/112.79	138.78	141.79	62.9	278.3	0.18045	0.5716	0.4284	0.8568	0.92403	True
PPP2R1A_5	PPP2R1A	40.478/32.46/39.574/55.771/36.089/34.892	31.434/32.975/42.516/37.976/62.246/27.313	39.243	37.647	69.937	78.641	0.18003	0.42856	0.57144	0.85712	0.92403	False
FANCG_5	FANCG	102.88/100.2/120.37/106.58/106.01/113.78	84.736/102.69/136.85/102.37/106.18/106.22	108.1	105.45	55.819	216.73	0.17966	0.42871	0.57129	0.85742	0.92403	False
FANCA_2	FANCA	505.98/574.4/567.23/568.86/515.4/518.82	480.4/525.71/511.53/591.1/585.84/598.36	541.02	546.94	990.62	1085.7	0.17957	0.57125	0.42875	0.85749	0.92403	True
BRIP1_2	BRIP1	256.36/282.26/268.78/237.95/252.63/251.83	289.74/242.13/200.62/262.53/308.3/234.94	257.93	253.86	235.29	517.39	0.17876	0.42906	0.57094	0.85813	0.92438	False
PSMC3_2	PSMC3	101.2/76.21/82.447/89.233/110.52/84.954	115.49/73.487/100.98/67.696/120.83/88.768	90.037	92.4	163.9	180.51	0.17583	0.56979	0.43021	0.86043	0.92648	True
NonTargetControl_0016	NonTargetControl_0016	1.6866/0/0/0/0/0	0/0/0/0/0/0	0.061686	0	0.53187	0.12319	0.17575	0.12812	0.87188	0.25624	0.48532	False
SMC5_4	SMC5	114.69/87.501/108.83/92.951/103.76/106.19	88.836/105.52/132.86/82.556/88.609/105.71	101.88	99.377	104.19	204.27	0.17547	0.43035	0.56965	0.86071	0.92648	False
SMC5_3	SMC5	99.509/73.388/72.553/64.446/77.818/71.3	90.886/69.718/78.39/69.347/87.144/74.605	75.786	77.928	146.37	151.92	0.17376	0.56897	0.43103	0.86206	0.92759	True
PRIM2_5	PRIM2	33.732/38.105/36.277/32.223/39.473/34.892	30.751/38.628/47.831/25.592/35.883/30.854	35.698	34.236	7.3938	71.532	0.17282	0.43139	0.56861	0.86278	0.9277	False
RFC5_4	RFC5	187.21/206.05/181.38/220.6/204.13/166.87	201.59/206.33/170.07/198.96/171.36/196	193.55	190.15	379.99	388.2	0.17281	0.4314	0.5686	0.8628	0.9277	False
PSMB6_1	PSMB6	161.91/194.76/164.89/234.24/173.68/165.36	156.49/236.48/196.64/143.65/196.26/189.93	180.84	184.12	789.68	362.69	0.17226	0.56838	0.43162	0.86323	0.92784	True
FBXO5_5	FBXO5	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
CSNK1D_4	CSNK1D	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
TNP1_6	TNP1	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
RAD17_5	RAD17	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
PSMC2_1	PSMC2	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
MUS81_3	MUS81	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
PSMA2_2	PSMA2	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
POLK_5	POLK	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
PSMD5_2	PSMD5	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
PSMD14_1	PSMD14	0/0/0/0/0/0	0/0/0/0/0/0	0.05902	0	0	0.11786	0.17192	0.13139	0.86861	0.26277	0.48822	False
